Importance,Level,Job Zone,Code,Occupation
13,9,3,13-1032.00,"Insurance Appraisers, Auto Damage"
13,9,2,39-5092.00,Manicurists and Pedicurists
13,9,5,29-9099.01,Midwives
13,9,2,47-2142.00,Paperhangers
13,9,5,29-1127.00,Speech-Language Pathologists
13,7,2,39-6011.00,Baggage Porters and Bellhops
13,7,5,25-1021.00,"Computer Science Teachers, Postsecondary"
13,7,2,43-9021.00,Data Entry Keyers
13,7,4,25-2021.00,"Elementary School Teachers, Except Special Education"
13,7,3,27-1022.00,Fashion Designers
13,7,2,51-3093.00,Food Cooking Machine Operators and Tenders
13,7,2,39-4021.00,Funeral Attendants
13,7,3,19-4051.02,Nuclear Monitoring Technicians
13,7,4,19-2099.01,Remote Sensing Scientists and Technologists
13,7,2,39-7012.00,Travel Guides
13,7,5,29-1229.03,Urologists
13,Not relevant,5,19-1029.01,Bioinformatics Scientists
13,Not available,4,15-1243.01,Data Warehousing Specialists
13,Not available,5,29-1229.06,Sports Medicine Physicians
10,11,4,11-9081.00,Lodging Managers
10,11,3,51-8012.00,Power Distributors and Dispatchers
10,9,4,19-2032.00,Materials Scientists
10,9,5,29-1217.00,Neurologists
10,9,4,19-1031.02,Range Managers
10,9,3,25-9043.00,"Teaching Assistants, Special Education"
10,7,5,29-1229.01,Allergists and Immunologists
10,7,5,29-1211.00,Anesthesiologists
10,7,2,45-2021.00,Animal Breeders
10,7,3,43-3021.00,Billing and Posting Clerks
10,7,2,43-4031.00,"Court, Municipal, and License Clerks"
10,7,5,19-2041.02,Environmental Restoration Planners
10,7,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
10,7,3,27-1026.00,Merchandise Displayers and Window Trimmers
10,7,2,51-3023.00,Slaughterers and Meat Packers
10,7,4,19-4061.00,Social Science Research Assistants
10,5,4,27-3011.00,Broadcast Announcers and Radio Disc Jockeys
10,5,2,53-3052.00,"Bus Drivers, Transit and Intercity"
10,5,3,31-2011.00,Occupational Therapy Assistants
10,5,2,31-9095.00,Pharmacy Aides
10,5,3,25-2011.00,"Preschool Teachers, Except Special Education"
10,5,4,39-9032.00,Recreation Workers
10,5,4,29-1125.00,Recreational Therapists
10,5,1,51-6051.00,"Sewers, Hand"
10,Not relevant,4,19-1031.00,Conservation Scientists
10,Not relevant,4,27-2042.00,Musicians and Singers
10,Not relevant,2,39-5093.00,Shampooers
10,Not relevant,3,11-9179.02,Spa Managers
10,Not available,4,27-2041.00,Music Directors and Composers
6,Not relevant,4,13-2011.00,Accountants and Auditors
6,Not relevant,4,17-2011.00,Aerospace Engineers
6,Not relevant,3,53-2021.00,Air Traffic Controllers
6,Not relevant,3,53-2022.00,Airfield Operations Specialists
6,Not relevant,5,17-1011.00,"Architects, Except Landscape and Naval"
6,Not relevant,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
6,Not relevant,2,35-3011.00,Bartenders
6,Not relevant,4,11-3051.03,Biofuels Production Managers
6,Not relevant,5,25-1042.00,"Biological Science Teachers, Postsecondary"
6,Not relevant,4,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
6,Not relevant,4,17-2051.00,Civil Engineers
6,Not relevant,2,35-2015.00,"Cooks, Short Order"
6,Not relevant,3,27-3092.00,Court Reporters and Simultaneous Captioners
6,Not relevant,5,29-1213.00,Dermatologists
6,Not relevant,4,17-2199.03,"Energy Engineers, Except Wind and Solar"
6,Not relevant,5,29-1215.00,Family Medicine Physicians
6,Not relevant,5,25-9021.00,Farm and Home Management Educators
6,Not relevant,4,11-3031.00,Financial Managers
6,Not relevant,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
6,Not relevant,3,15-1299.02,Geographic Information Systems Technologists and Technicians
6,Not relevant,4,17-2112.00,Industrial Engineers
6,Not relevant,1,37-2012.00,Maids and Housekeeping Cleaners
6,Not relevant,3,17-3013.00,Mechanical Drafters
6,Not relevant,4,29-2036.00,Medical Dosimetrists
6,Not relevant,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
6,Not relevant,5,29-1161.00,Nurse Midwives
6,Not relevant,3,31-1131.00,Nursing Assistants
6,Not relevant,5,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
6,Not relevant,5,29-1122.00,Occupational Therapists
6,Not relevant,3,31-2012.00,Occupational Therapy Aides
6,Not relevant,4,13-1199.06,Online Merchants
6,Not relevant,2,31-1132.00,Orderlies
6,Not relevant,5,29-1299.02,Orthoptists
6,Not relevant,4,19-1031.03,Park Naturalists
6,Not relevant,2,53-6021.00,Parking Attendants
6,Not relevant,5,29-1051.00,Pharmacists
6,Not relevant,5,29-1229.04,Physical Medicine and Rehabilitation Physicians
6,Not relevant,2,31-2022.00,Physical Therapist Aides
6,Not relevant,3,33-3051.00,Police and Sheriff's Patrol Officers
6,Not relevant,3,33-9021.00,Private Detectives and Investigators
6,Not relevant,2,53-1042.01,Recycling Coordinators
6,Not relevant,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
6,Not relevant,3,41-4011.07,Solar Sales Representatives and Assessors
6,Not relevant,4,25-2056.00,"Special Education Teachers, Elementary School"
6,Not relevant,3,31-9099.01,Speech-Language Pathology Assistants
6,Not relevant,2,53-7065.00,Stockers and Order Fillers
6,Not relevant,3,17-3031.00,Surveying and Mapping Technicians
6,Not relevant,4,11-9199.10,Wind Energy Development Managers
6,Not relevant,4,17-2199.10,Wind Energy Engineers
3,Not relevant,5,25-2059.01,Adapted Physical Education Specialists
3,Not relevant,3,11-3012.00,Administrative Services Managers
3,Not relevant,4,11-2011.00,Advertising and Promotions Managers
3,Not relevant,2,45-2011.00,Agricultural Inspectors
3,Not relevant,1,39-3091.00,Amusement and Recreation Attendants
3,Not relevant,5,19-1011.00,Animal Scientists
3,Not relevant,2,39-2011.00,Animal Trainers
3,Not relevant,5,19-3091.00,Anthropologists and Archeologists
3,Not relevant,4,13-2023.00,Appraisers and Assessors of Real Estate
3,Not relevant,5,25-1031.00,"Architecture Teachers, Postsecondary"
3,Not relevant,4,27-1011.00,Art Directors
3,Not relevant,4,15-2099.01,Bioinformatics Technicians
3,Not relevant,2,53-3051.00,"Bus Drivers, School"
3,Not relevant,4,13-1199.04,Business Continuity Planners
3,Not relevant,5,11-1011.00,Chief Executives
3,Not relevant,5,11-1011.03,Chief Sustainability Officers
3,Not relevant,3,17-3022.00,Civil Engineering Technologists and Technicians
3,Not relevant,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
3,Not relevant,4,11-9121.01,Clinical Research Coordinators
3,Not relevant,4,11-9199.02,Compliance Managers
3,Not relevant,4,13-1051.00,Cost Estimators
3,Not relevant,2,39-3092.00,Costume Attendants
3,Not relevant,2,43-5021.00,Couriers and Messengers
3,Not relevant,5,25-4012.00,Curators
3,Not relevant,1,51-9031.00,"Cutters and Trimmers, Hand"
3,Not relevant,5,11-9032.00,"Education Administrators, Kindergarten through Secondary"
3,Not relevant,5,25-1032.00,"Engineering Teachers, Postsecondary"
3,Not relevant,5,19-1041.00,Epidemiologists
3,Not relevant,4,13-1041.03,Equal Opportunity Representatives and Officers
3,Not relevant,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants
3,Not relevant,2,13-1074.00,Farm Labor Contractors
3,Not relevant,2,43-4071.00,File Clerks
3,Not relevant,3,33-2021.00,Fire Inspectors and Investigators
3,Not relevant,2,35-2021.00,Food Preparation Workers
3,Not relevant,2,35-3041.00,"Food Servers, Nonrestaurant"
3,Not relevant,4,13-1131.00,Fundraisers
3,Not relevant,3,11-9171.00,Funeral Home Managers
3,Not relevant,5,19-1029.03,Geneticists
3,Not relevant,4,27-1024.00,Graphic Designers
3,Not relevant,5,29-1229.02,Hospitalists
3,Not relevant,5,25-9031.00,Instructional Coordinators
3,Not relevant,5,25-4022.00,Librarians and Media Collections Specialists
3,Not relevant,3,25-4031.00,Library Technicians
3,Not relevant,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
3,Not relevant,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
3,Not relevant,5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
3,Not relevant,4,13-1111.00,Management Analysts
3,Not relevant,5,11-9121.00,Natural Sciences Managers
3,Not relevant,5,29-1299.01,Naturopathic Physicians
3,Not relevant,5,29-1071.00,Physician Assistants
3,Not relevant,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
3,Not relevant,2,43-5061.00,"Production, Planning, and Expediting Clerks"
3,Not relevant,4,11-9141.00,"Property, Real Estate, and Community Association Managers"
3,Not relevant,3,29-2053.00,Psychiatric Technicians
3,Not relevant,2,33-9099.02,Retail Loss Prevention Specialists
3,Not relevant,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
3,Not relevant,5,25-2051.00,"Special Education Teachers, Preschool"
3,Not relevant,4,25-3031.00,"Substitute Teachers, Short-Term"
3,Not relevant,4,13-1199.05,Sustainability Specialists
3,Not relevant,4,13-1151.00,Training and Development Specialists
3,Not relevant,4,53-6051.00,Transportation Inspectors
3,Not relevant,4,19-3099.01,Transportation Planners
3,Not relevant,4,11-3071.00,"Transportation, Storage, and Distribution Managers"
3,Not relevant,3,41-3041.00,Travel Agents
3,Not relevant,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
3,Not relevant,4,17-2112.02,Validation Engineers
3,Not relevant,4,15-1255.01,Video Game Designers
3,Not relevant,2,43-9022.00,Word Processors and Typists
0,Not relevant,2,27-2011.00,Actors
0,Not relevant,4,15-2011.00,Actuaries
0,Not relevant,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
0,Not relevant,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
0,Not relevant,5,29-1141.02,Advanced Practice Psychiatric Nurses
0,Not relevant,4,41-3011.00,Advertising Sales Agents
0,Not relevant,4,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
0,Not relevant,5,25-1041.00,"Agricultural Sciences Teachers, Postsecondary"
0,Not relevant,4,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
0,Not relevant,2,33-9011.00,Animal Control Workers
0,Not relevant,5,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
0,Not relevant,4,13-2022.00,Appraisers of Personal and Business Property
0,Not relevant,5,23-1022.00,"Arbitrators, Mediators, and Conciliators"
0,Not relevant,5,11-9041.00,Architectural and Engineering Managers
0,Not relevant,5,25-4011.00,Archivists
0,Not relevant,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
0,Not relevant,2,27-2021.00,Athletes and Sports Competitors
0,Not relevant,4,19-2021.00,Atmospheric and Space Scientists
0,Not relevant,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
0,Not relevant,3,33-3011.00,Bailiffs
0,Not relevant,2,43-3011.00,Bill and Account Collectors
0,Not relevant,5,19-1029.04,Biologists
0,Not relevant,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
0,Not relevant,3,43-4011.00,Brokerage Clerks
0,Not relevant,4,13-2031.00,Budget Analysts
0,Not relevant,4,15-2051.01,Business Intelligence Analysts
0,Not relevant,5,25-1011.00,"Business Teachers, Postsecondary"
0,Not relevant,4,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
0,Not relevant,2,41-2011.00,Cashiers
0,Not relevant,4,21-1021.00,"Child, Family, and School Social Workers"
0,Not relevant,2,39-9011.00,Childcare Workers
0,Not relevant,5,29-1011.00,Chiropractors
0,Not relevant,3,27-2032.00,Choreographers
0,Not relevant,5,21-2011.00,Clergy
0,Not relevant,5,19-2041.01,Climate Change Policy Analysts
0,Not relevant,5,19-3033.00,Clinical and Counseling Psychologists
0,Not relevant,5,19-3039.03,Clinical Neuropsychologists
0,Not relevant,5,29-1141.04,Clinical Nurse Specialists
0,Not relevant,5,25-1122.00,"Communications Teachers, Postsecondary"
0,Not relevant,4,21-1094.00,Community Health Workers
0,Not relevant,4,11-3111.00,Compensation and Benefits Managers
0,Not relevant,4,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
0,Not relevant,4,13-1041.00,Compliance Officers
0,Not relevant,4,15-1251.00,Computer Programmers
0,Not relevant,2,39-6012.00,Concierges
0,Not relevant,3,47-4011.00,Construction and Building Inspectors
0,Not relevant,1,35-2011.00,"Cooks, Fast Food"
0,Not relevant,2,43-4021.00,Correspondence Clerks
0,Not relevant,4,13-2041.00,Credit Analysts
0,Not relevant,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
0,Not relevant,4,13-2071.00,Credit Counselors
0,Not relevant,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
0,Not relevant,2,33-9091.00,Crossing Guards and Flaggers
0,Not relevant,2,43-4051.00,Customer Service Representatives
0,Not relevant,3,33-3051.04,Customs and Border Protection Officers
0,Not relevant,3,13-1041.08,Customs Brokers
0,Not relevant,3,27-2031.00,Dancers
0,Not relevant,2,41-9011.00,Demonstrators and Product Promoters
0,Not relevant,3,29-2051.00,Dietetic Technicians
0,Not relevant,5,29-1031.00,Dietitians and Nutritionists
0,Not relevant,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
0,Not relevant,4,21-2021.00,"Directors, Religious Activities and Education"
0,Not relevant,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
0,Not relevant,4,15-1299.03,Document Management Specialists
0,Not relevant,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
0,Not relevant,2,53-3031.00,Driver/Sales Workers
0,Not relevant,5,25-1063.00,"Economics Teachers, Postsecondary"
0,Not relevant,5,19-3011.00,Economists
0,Not relevant,4,27-3041.00,Editors
0,Not relevant,5,11-9033.00,"Education Administrators, Postsecondary"
0,Not relevant,4,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare"
0,Not relevant,5,25-1081.00,"Education Teachers, Postsecondary"
0,Not relevant,5,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
0,Not relevant,3,43-4061.00,"Eligibility Interviewers, Government Programs"
0,Not relevant,4,11-9161.00,Emergency Management Directors
0,Not relevant,5,29-1214.00,Emergency Medicine Physicians
0,Not relevant,5,25-1123.00,"English Language and Literature Teachers, Postsecondary"
0,Not relevant,4,11-9072.00,"Entertainment and Recreation Managers, Except Gambling"
0,Not relevant,4,13-1041.01,Environmental Compliance Inspectors
0,Not relevant,5,19-3011.01,Environmental Economists
0,Not relevant,4,17-2081.00,Environmental Engineers
0,Not relevant,5,25-1053.00,"Environmental Science Teachers, Postsecondary"
0,Not relevant,4,19-2041.00,"Environmental Scientists and Specialists, Including Health"
0,Not relevant,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
0,Not relevant,1,35-3023.00,Fast Food and Counter Workers
0,Not relevant,4,13-2061.00,Financial Examiners
0,Not relevant,5,13-2099.01,Financial Quantitative Analysts
0,Not relevant,3,33-1011.00,First-Line Supervisors of Correctional Officers
0,Not relevant,4,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
0,Not relevant,3,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
0,Not relevant,3,39-1022.00,First-Line Supervisors of Personal Service Workers
0,Not relevant,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
0,Not relevant,2,53-2031.00,Flight Attendants
0,Not relevant,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
0,Not relevant,5,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
0,Not relevant,4,13-2099.04,"Fraud Examiners, Investigators and Analysts"
0,Not relevant,4,11-2033.00,Fundraising Managers
0,Not relevant,2,39-3012.00,Gambling and Sports Book Writers and Runners
0,Not relevant,2,43-3041.00,Gambling Cage Workers
0,Not relevant,2,39-3011.00,Gambling Dealers
0,Not relevant,2,11-9071.00,Gambling Managers
0,Not relevant,2,33-9031.00,Gambling Surveillance Officers and Gambling Investigators
0,Not relevant,4,11-1021.00,General and Operations Managers
0,Not relevant,5,29-9092.00,Genetic Counselors
0,Not relevant,4,19-3092.00,Geographers
0,Not relevant,5,25-1064.00,"Geography Teachers, Postsecondary"
0,Not relevant,3,13-1041.04,Government Property Inspectors and Investigators
0,Not relevant,1,45-2041.00,"Graders and Sorters, Agricultural Products"
0,Not relevant,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
0,Not relevant,4,21-1091.00,Health Education Specialists
0,Not relevant,5,21-1022.00,Healthcare Social Workers
0,Not relevant,5,19-3093.00,Historians
0,Not relevant,5,25-1125.00,"History Teachers, Postsecondary"
0,Not relevant,2,31-1121.00,Home Health Aides
0,Not relevant,1,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
0,Not relevant,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
0,Not relevant,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
0,Not relevant,4,11-3121.00,Human Resources Managers
0,Not relevant,4,13-1071.00,Human Resources Specialists
0,Not relevant,5,19-2041.03,Industrial Ecologists
0,Not relevant,5,19-3032.00,Industrial-Organizational Psychologists
0,Not relevant,4,15-1299.09,Information Technology Project Managers
0,Not relevant,2,43-9041.00,Insurance Claims and Policy Processing Clerks
0,Not relevant,4,41-3021.00,Insurance Sales Agents
0,Not relevant,4,13-2053.00,Insurance Underwriters
0,Not relevant,4,33-3021.06,Intelligence Analysts
0,Not relevant,4,27-1025.00,Interior Designers
0,Not relevant,4,27-3091.00,Interpreters and Translators
0,Not relevant,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
0,Not relevant,5,11-3031.03,Investment Fund Managers
0,Not relevant,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
0,Not relevant,5,23-1012.00,Judicial Law Clerks
0,Not relevant,4,25-2012.00,"Kindergarten Teachers, Except Special Education"
0,Not relevant,4,13-1075.00,Labor Relations Specialists
0,Not relevant,4,17-1012.00,Landscape Architects
0,Not relevant,5,25-1112.00,"Law Teachers, Postsecondary"
0,Not relevant,5,23-1011.00,Lawyers
0,Not relevant,3,43-6012.00,Legal Secretaries and Administrative Assistants
0,Not relevant,2,43-4121.00,"Library Assistants, Clerical"
0,Not relevant,5,25-1082.00,"Library Science Teachers, Postsecondary"
0,Not relevant,3,43-4131.00,Loan Interviewers and Clerks
0,Not relevant,4,13-2072.00,Loan Officers
0,Not relevant,4,13-1081.00,Logisticians
0,Not relevant,4,13-1081.02,Logistics Analysts
0,Not relevant,4,11-9199.08,Loss Prevention Managers
0,Not relevant,4,13-1161.00,Market Research Analysts and Marketing Specialists
0,Not relevant,4,11-2021.00,Marketing Managers
0,Not relevant,5,21-1013.00,Marriage and Family Therapists
0,Not relevant,3,31-9011.00,Massage Therapists
0,Not relevant,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
0,Not relevant,5,15-2021.00,Mathematicians
0,Not relevant,4,27-2012.03,Media Programming Directors
0,Not relevant,4,11-9111.00,Medical and Health Services Managers
0,Not relevant,2,43-6013.00,Medical Secretaries and Administrative Assistants
0,Not relevant,3,31-9094.00,Medical Transcriptionists
0,Not relevant,5,21-1023.00,Mental Health and Substance Abuse Social Workers
0,Not relevant,5,21-1014.00,Mental Health Counselors
0,Not relevant,4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
0,Not relevant,2,41-9012.00,Models
0,Not relevant,2,39-9011.01,Nannies
0,Not relevant,5,19-3039.02,Neuropsychologists
0,Not relevant,3,43-4141.00,New Accounts Clerks
0,Not relevant,4,27-3023.00,"News Analysts, Reporters, and Journalists"
0,Not relevant,3,51-8011.00,Nuclear Power Reactor Operators
0,Not relevant,5,29-1218.00,Obstetricians and Gynecologists
0,Not relevant,3,19-5012.00,Occupational Health and Safety Technicians
0,Not relevant,2,43-9061.00,"Office Clerks, General"
0,Not relevant,5,15-2031.00,Operations Research Analysts
0,Not relevant,5,29-1041.00,Optometrists
0,Not relevant,2,43-4151.00,Order Clerks
0,Not relevant,3,23-2011.00,Paralegals and Legal Assistants
0,Not relevant,2,53-6061.00,Passenger Attendants
0,Not relevant,3,29-2099.08,Patient Representatives
0,Not relevant,3,43-3051.00,Payroll and Timekeeping Clerks
0,Not relevant,5,29-1221.00,"Pediatricians, General"
0,Not relevant,2,31-1122.00,Personal Care Aides
0,Not relevant,4,13-2052.00,Personal Financial Advisors
0,Not relevant,3,29-2052.00,Pharmacy Technicians
0,Not relevant,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
0,Not relevant,4,27-3043.05,"Poets, Lyricists and Creative Writers"
0,Not relevant,3,33-3021.02,Police Identification and Records Officers
0,Not relevant,5,25-1065.00,"Political Science Teachers, Postsecondary"
0,Not relevant,5,19-3094.00,Political Scientists
0,Not relevant,2,43-5051.00,Postal Service Clerks
0,Not relevant,2,43-5052.00,Postal Service Mail Carriers
0,Not relevant,2,11-9131.00,Postmasters and Mail Superintendents
0,Not relevant,5,29-1229.05,Preventive Medicine Physicians
0,Not relevant,4,21-1092.00,Probation Officers and Correctional Treatment Specialists
0,Not relevant,2,43-3061.00,Procurement Clerks
0,Not relevant,4,43-9081.00,Proofreaders and Copy Markers
0,Not relevant,2,31-1133.00,Psychiatric Aides
0,Not relevant,5,29-1223.00,Psychiatrists
0,Not relevant,5,25-1066.00,"Psychology Teachers, Postsecondary"
0,Not relevant,4,27-3031.00,Public Relations Specialists
0,Not relevant,4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
0,Not relevant,4,11-3061.00,Purchasing Managers
0,Not relevant,2,53-4031.00,Railroad Conductors and Yardmasters
0,Not relevant,4,41-9021.00,Real Estate Brokers
0,Not relevant,3,41-9022.00,Real Estate Sales Agents
0,Not relevant,2,43-4171.00,Receptionists and Information Clerks
0,Not relevant,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
0,Not relevant,4,11-9199.01,Regulatory Affairs Managers
0,Not relevant,4,13-1041.07,Regulatory Affairs Specialists
0,Not relevant,4,21-1015.00,Rehabilitation Counselors
0,Not relevant,2,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
0,Not relevant,3,39-9041.00,Residential Advisors
0,Not relevant,2,41-2031.00,Retail Salespersons
0,Not relevant,4,11-2022.00,Sales Managers
0,Not relevant,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
0,Not relevant,5,19-3034.00,School Psychologists
0,Not relevant,4,13-1161.01,Search Marketing Strategists
0,Not relevant,4,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
0,Not relevant,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
0,Not relevant,2,33-9032.00,Security Guards
0,Not relevant,3,25-3021.00,Self-Enrichment Teachers
0,Not relevant,4,11-9151.00,Social and Community Service Managers
0,Not relevant,4,21-1093.00,Social and Human Service Assistants
0,Not relevant,5,25-1113.00,"Social Work Teachers, Postsecondary"
0,Not relevant,5,19-3041.00,Sociologists
0,Not relevant,5,25-1067.00,"Sociology Teachers, Postsecondary"
0,Not relevant,5,19-1013.00,Soil and Plant Scientists
0,Not relevant,4,25-2057.00,"Special Education Teachers, Middle School"
0,Not relevant,4,25-2058.00,"Special Education Teachers, Secondary School"
0,Not relevant,4,43-9111.00,Statistical Assistants
0,Not relevant,5,15-2041.00,Statisticians
0,Not relevant,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
0,Not relevant,4,11-3071.04,Supply Chain Managers
0,Not relevant,5,19-3022.00,Survey Researchers
0,Not relevant,2,43-2011.00,"Switchboard Operators, Including Answering Service"
0,Not relevant,4,27-2012.04,Talent Directors
0,Not relevant,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
0,Not relevant,3,13-2082.00,Tax Preparers
0,Not relevant,5,25-9044.00,"Teaching Assistants, Postsecondary"
0,Not relevant,3,25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education"
0,Not relevant,4,27-3042.00,Technical Writers
0,Not relevant,2,41-9041.00,Telemarketers
0,Not relevant,2,43-2021.00,Telephone Operators
0,Not relevant,2,43-3071.00,Tellers
0,Not relevant,2,23-2093.00,"Title Examiners, Abstractors, and Searchers"
0,Not relevant,3,39-7011.00,Tour Guides and Escorts
0,Not relevant,4,11-3131.00,Training and Development Managers
0,Not relevant,3,33-3052.00,Transit and Railroad Police
0,Not relevant,4,17-2051.01,Transportation Engineers
0,Not relevant,4,11-3031.01,Treasurers and Controllers
0,Not relevant,3,25-3041.00,Tutors
0,Not relevant,5,19-3051.00,Urban and Regional Planners
0,Not relevant,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
0,Not relevant,2,35-3031.00,Waiters and Waitresses
0,Not relevant,4,11-9121.02,Water Resource Specialists
0,Not relevant,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
0,Not relevant,4,27-3043.00,Writers and Authors
0,Not relevant,4,19-1023.00,Zoologists and Wildlife Biologists
