Importance,Level,Job Zone,Code,Occupation
50,43,1,47-2043.00,Floor Sanders and Finishers
50,43,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
50,43,2,51-3092.00,Food Batchmakers
50,43,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
50,43,4,17-2141.01,Fuel Cell Engineers
50,43,2,39-4021.00,Funeral Attendants
50,43,2,39-3012.00,Gambling and Sports Book Writers and Runners
50,43,5,29-9092.00,Genetic Counselors
50,43,4,17-1022.01,Geodetic Surveyors
50,43,4,19-3092.00,Geographers
50,43,3,15-1299.02,Geographic Information Systems Technologists and Technicians
50,43,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
50,43,2,47-2121.00,Glaziers
50,43,3,47-4041.00,Hazardous Materials Removal Workers
50,43,3,29-2092.00,Hearing Aid Specialists
50,43,5,19-3093.00,Historians
50,43,4,29-2011.04,Histotechnologists
50,43,2,31-1121.00,Home Health Aides
50,43,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
50,43,3,51-8013.04,Hydroelectric Plant Technicians
50,43,5,19-2041.03,Industrial Ecologists
50,43,3,49-9041.00,Industrial Machinery Mechanics
50,43,2,53-7051.00,Industrial Truck and Tractor Operators
50,43,4,15-1212.00,Information Security Analysts
50,43,2,47-2132.00,"Insulation Workers, Mechanical"
50,43,4,41-3021.00,Insurance Sales Agents
50,43,4,27-3091.00,Interpreters and Translators
50,43,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
50,43,5,23-1012.00,Judicial Law Clerks
50,43,5,25-1112.00,"Law Teachers, Postsecondary"
50,43,3,25-4031.00,Library Technicians
50,43,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
50,43,3,43-4131.00,Loan Interviewers and Clerks
50,43,2,53-4011.00,Locomotive Engineers
50,43,2,45-4023.00,Log Graders and Scalers
50,43,3,51-4041.00,Machinists
50,43,3,29-2035.00,Magnetic Resonance Imaging Technologists
50,43,3,49-9071.00,"Maintenance and Repair Workers, General"
50,43,3,49-9043.00,"Maintenance Workers, Machinery"
50,43,4,19-2032.00,Materials Scientists
50,43,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
50,43,3,17-3013.00,Mechanical Drafters
50,43,4,17-2199.05,Mechatronics Engineers
50,43,3,29-2012.00,Medical and Clinical Laboratory Technicians
50,43,4,29-2011.00,Medical and Clinical Laboratory Technologists
50,43,3,51-9082.00,Medical Appliance Technicians
50,43,5,19-1042.00,"Medical Scientists, Except Epidemiologists"
50,43,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
50,43,3,49-3052.00,Motorcycle Mechanics
50,43,4,15-1244.00,Network and Computer Systems Administrators
50,43,3,19-4051.02,Nuclear Monitoring Technicians
50,43,3,19-5012.00,Occupational Health and Safety Technicians
50,43,2,43-9061.00,"Office Clerks, General"
50,43,3,29-2057.00,Ophthalmic Medical Technicians
50,43,2,43-4151.00,Order Clerks
50,43,5,29-1299.02,Orthoptists
50,43,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
50,43,2,53-6061.00,Passenger Attendants
50,43,4,13-2052.00,Personal Financial Advisors
50,43,3,29-2052.00,Pharmacy Technicians
50,43,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
50,43,3,27-4021.00,Photographers
50,43,3,17-3029.08,Photonics Technicians
50,43,1,47-2151.00,Pipelayers
50,43,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
50,43,3,33-3021.02,Police Identification and Records Officers
50,43,5,19-3094.00,Political Scientists
50,43,2,51-8013.00,Power Plant Operators
50,43,3,19-4012.01,Precision Agriculture Technicians
50,43,2,51-5112.00,Printing Press Operators
50,43,2,43-5061.00,"Production, Planning, and Expediting Clerks"
50,43,5,29-1024.00,Prosthodontists
50,43,4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
50,43,4,19-2099.01,Remote Sensing Scientists and Technologists
50,43,2,41-2031.00,Retail Salespersons
50,43,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
50,43,2,53-5011.00,Sailors and Marine Oilers
50,43,3,25-3021.00,Self-Enrichment Teachers
50,43,3,53-5031.00,Ship Engineers
50,43,4,15-1253.00,Software Quality Assurance Analysts and Testers
50,43,5,19-1013.00,Soil and Plant Scientists
50,43,2,47-2231.00,Solar Photovoltaic Installers
50,43,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
50,43,4,27-3042.00,Technical Writers
50,43,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
50,43,2,49-9052.00,Telecommunications Line Installers and Repairers
50,43,2,47-2044.00,Tile and Stone Setters
50,43,2,23-2093.00,"Title Examiners, Abstractors, and Searchers"
50,43,3,39-7011.00,Tour Guides and Escorts
50,43,3,53-6041.00,Traffic Technicians
50,43,3,25-3041.00,Tutors
50,43,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
50,43,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
50,43,2,51-8031.00,Water and Wastewater Treatment Plant and System Operators
50,43,2,47-4099.03,Weatherization Installers and Technicians
50,43,3,15-1254.00,Web Developers
50,43,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
50,41,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
50,41,2,51-3011.00,Bakers
50,41,5,25-1042.00,"Biological Science Teachers, Postsecondary"
50,41,2,51-8013.03,Biomass Plant Technicians
50,41,4,15-1251.00,Computer Programmers
50,41,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
50,41,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
50,41,3,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
50,41,2,51-2022.00,Electrical and Electronic Equipment Assemblers
50,41,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators
50,41,2,47-3013.00,Helpers--Electricians
50,41,2,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
50,41,4,13-2053.00,Insurance Underwriters
50,41,3,43-6012.00,Legal Secretaries and Administrative Assistants
50,41,2,43-4121.00,"Library Assistants, Clerical"
50,41,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
50,41,2,49-9011.00,Mechanical Door Repairers
50,41,2,31-9093.00,Medical Equipment Preparers
50,41,3,29-2099.01,Neurodiagnostic Technologists
50,41,2,17-3029.01,Non-Destructive Testing Specialists
50,41,4,13-1199.06,Online Merchants
50,41,2,47-2142.00,Paperhangers
50,41,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
50,41,3,51-5111.00,Prepress Technicians and Workers
50,41,3,33-9021.00,Private Detectives and Investigators
50,41,2,43-4171.00,Receptionists and Information Clerks
50,39,2,39-6011.00,Baggage Porters and Bellhops
50,39,1,35-3023.01,Baristas
50,39,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
50,39,1,35-3023.00,Fast Food and Counter Workers
50,39,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
50,39,2,33-3041.00,Parking Enforcement Workers
50,39,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
50,39,2,31-9095.00,Pharmacy Aides
50,39,3,39-5094.00,Skincare Specialists
50,39,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
50,37,2,53-6031.00,Automotive and Watercraft Service Attendants
50,37,2,53-3051.00,"Bus Drivers, School"
50,37,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
50,37,3,29-2012.01,Histology Technicians
50,37,1,37-2012.00,Maids and Housekeeping Cleaners
50,37,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
50,37,2,43-2011.00,"Switchboard Operators, Including Answering Service"
50,36,2,39-2021.00,Animal Caretakers
50,34,2,41-2012.00,Gambling Change Persons and Booth Cashiers
50,34,2,53-4041.00,Subway and Streetcar Operators
50,34,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
47,52,4,27-1014.00,Special Effects Artists and Animators
47,48,3,43-9031.00,Desktop Publishers
47,46,3,49-3011.00,Aircraft Mechanics and Service Technicians
47,46,3,17-3026.00,Industrial Engineering Technologists and Technicians
47,45,2,47-2081.00,Drywall and Ceiling Tile Installers
47,45,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
47,45,3,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
47,45,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
47,43,2,27-2011.00,Actors
47,43,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
47,43,3,53-6051.01,Aviation Inspectors
47,43,4,15-2099.01,Bioinformatics Technicians
47,43,3,47-4011.00,Construction and Building Inspectors
47,43,3,35-2013.00,"Cooks, Private Household"
47,43,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
47,43,2,43-4051.00,Customer Service Representatives
47,43,5,29-2011.02,Cytotechnologists
47,43,5,25-1063.00,"Economics Teachers, Postsecondary"
47,43,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
47,43,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
47,43,2,33-9031.00,Gambling Surveillance Officers and Gambling Investigators
47,43,2,51-4192.00,"Layout Workers, Metal and Plastic"
47,43,4,13-2072.00,Loan Officers
47,43,5,15-2021.00,Mathematicians
47,43,3,23-2011.00,Paralegals and Legal Assistants
47,43,2,41-2022.00,Parts Salespersons
47,43,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
47,43,2,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
47,43,2,47-5013.00,"Service Unit Operators, Oil and Gas"
47,43,4,19-4061.00,Social Science Research Assistants
47,43,3,31-9099.01,Speech-Language Pathology Assistants
47,43,5,15-2041.00,Statisticians
47,41,3,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
47,41,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
47,41,4,13-2023.00,Appraisers and Assessors of Real Estate
47,41,5,25-4011.00,Archivists
47,41,2,49-3021.00,Automotive Body and Related Repairers
47,41,3,49-3023.00,Automotive Service Technicians and Mechanics
47,41,3,33-3011.00,Bailiffs
47,41,2,43-3011.00,Bill and Account Collectors
47,41,2,47-2011.00,Boilermakers
47,41,3,43-4011.00,Brokerage Clerks
47,41,4,13-2031.00,Budget Analysts
47,41,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
47,41,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
47,41,3,15-1232.00,Computer User Support Specialists
47,41,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
47,41,2,43-4021.00,Correspondence Clerks
47,41,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
47,41,3,51-6092.00,Fabric and Apparel Patternmakers
47,41,2,27-1023.00,Floral Designers
47,41,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
47,41,1,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
47,41,2,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
47,41,3,13-1032.00,"Insurance Appraisers, Auto Damage"
47,41,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
47,41,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
47,41,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
47,41,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
47,41,2,47-2141.00,"Painters, Construction and Maintenance"
47,41,2,49-3092.00,Recreational Vehicle Service Technicians
47,41,3,49-2098.00,Security and Fire Alarm Systems Installers
47,41,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
47,41,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
47,41,2,53-3053.00,Shuttle Drivers and Chauffeurs
47,41,5,25-1067.00,"Sociology Teachers, Postsecondary"
47,41,3,47-2152.04,Solar Thermal Installers and Technicians
47,41,2,53-7121.00,"Tank Car, Truck, and Ship Loaders"
47,41,3,51-4111.00,Tool and Die Makers
47,39,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
47,39,2,51-3021.00,Butchers and Meat Cutters
47,39,2,51-8091.00,Chemical Plant and System Operators
47,39,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
47,39,2,51-9161.00,Computer Numerically Controlled Tool Operators
47,39,3,31-9091.00,Dental Assistants
47,39,2,51-3093.00,Food Cooking Machine Operators and Tenders
47,39,2,51-7021.00,Furniture Finishers
47,39,2,43-3041.00,Gambling Cage Workers
47,39,2,39-3011.00,Gambling Dealers
47,39,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
47,39,5,25-4022.00,Librarians and Media Collections Specialists
47,39,1,47-2161.00,Plasterers and Stucco Masons
47,39,2,51-4052.00,"Pourers and Casters, Metal"
47,39,2,51-5113.00,Print Binding and Finishing Workers
47,39,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
47,39,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
47,39,4,43-9111.00,Statistical Assistants
47,39,4,25-3031.00,"Substitute Teachers, Short-Term"
47,39,2,43-3071.00,Tellers
47,37,1,39-3091.00,Amusement and Recreation Attendants
47,37,3,49-2097.00,Audiovisual Equipment Installers and Repairers
47,37,2,51-2051.00,Fiberglass Laminators and Fabricators
47,37,2,35-3041.00,"Food Servers, Nonrestaurant"
47,37,2,39-3021.00,Motion Picture Projectionists
47,37,2,31-1132.00,Orderlies
47,37,1,51-9123.00,"Painting, Coating, and Decorating Workers"
47,37,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
47,37,2,49-3043.00,Rail Car Repairers
47,37,2,51-9141.00,Semiconductor Processing Technicians
47,36,2,49-3091.00,Bicycle Repairers
47,36,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
47,36,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
47,34,2,43-4071.00,File Clerks
47,34,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
47,30,2,35-2021.00,Food Preparation Workers
47,30,2,51-6041.00,Shoe and Leather Workers and Repairers
44,43,4,13-2022.00,Appraisers of Personal and Business Property
44,43,2,51-9162.00,Computer Numerically Controlled Tool Programmers
44,43,2,47-5041.00,Continuous Mining Machine Operators
44,43,3,53-7021.00,Crane and Tower Operators
44,43,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
44,43,4,27-3043.05,"Poets, Lyricists and Creative Writers"
44,43,1,47-5071.00,"Roustabouts, Oil and Gas"
44,41,2,53-3031.00,Driver/Sales Workers
44,41,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
44,41,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
44,41,3,13-2082.00,Tax Preparers
44,39,4,15-1231.00,Computer Network Support Specialists
44,39,2,51-9081.00,Dental Laboratory Technicians
44,39,2,49-9031.00,Home Appliance Repairers
44,39,1,45-4022.00,Logging Equipment Operators
44,39,3,51-7031.00,"Model Makers, Wood"
44,39,3,19-4099.01,Quality Control Analysts
44,39,1,47-5051.00,"Rock Splitters, Quarry"
44,39,3,49-9097.00,Signal and Track Switch Repairers
44,39,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
44,39,2,51-6093.00,Upholsterers
44,37,3,43-3021.00,Billing and Posting Clerks
44,37,4,19-4021.00,Biological Technicians
44,37,2,41-2011.00,Cashiers
44,37,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
44,37,3,49-9062.00,Medical Equipment Repairers
44,37,2,43-9071.00,"Office Machine Operators, Except Computer"
44,37,2,43-5052.00,Postal Service Mail Carriers
44,37,2,39-5093.00,Shampooers
44,37,2,53-7065.00,Stockers and Order Fillers
44,36,1,45-2091.00,Agricultural Equipment Operators
44,36,2,49-3022.00,Automotive Glass Installers and Repairers
44,36,2,51-7011.00,Cabinetmakers and Bench Carpenters
44,36,2,33-9091.00,Crossing Guards and Flaggers
44,36,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
44,36,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
44,36,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
44,36,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
44,34,2,43-5021.00,Couriers and Messengers
44,34,1,37-3011.00,Landscaping and Groundskeeping Workers
44,34,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
44,32,2,51-2031.00,Engine and Other Machine Assemblers
44,32,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
44,32,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
44,32,3,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
44,32,2,39-5092.00,Manicurists and Pedicurists
44,32,2,51-4051.00,Metal-Refining Furnace Operators and Tenders
44,32,2,53-6021.00,Parking Attendants
44,32,2,43-5051.00,Postal Service Clerks
44,30,2,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
44,30,1,35-2011.00,"Cooks, Fast Food"
44,30,2,43-9021.00,Data Entry Keyers
44,30,3,43-3051.00,Payroll and Timekeeping Clerks
44,30,2,49-3093.00,Tire Repairers and Changers
44,29,1,35-9021.00,Dishwashers
41,41,1,53-7011.00,Conveyor Operators and Tenders
41,37,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
41,37,2,35-2014.00,"Cooks, Restaurant"
41,37,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
41,37,3,51-4062.00,"Patternmakers, Metal and Plastic"
41,37,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
41,36,2,53-3052.00,"Bus Drivers, Transit and Intercity"
41,36,4,13-2041.00,Credit Analysts
41,36,2,51-9083.00,Ophthalmic Laboratory Technicians
41,36,3,51-9195.05,"Potters, Manufacturing"
41,36,2,53-7081.00,Refuse and Recyclable Material Collectors
41,36,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
41,36,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
41,36,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
41,34,3,51-9071.06,Gem and Diamond Workers
41,34,2,51-9022.00,"Grinding and Polishing Workers, Hand"
41,34,2,51-9198.00,Helpers--Production Workers
41,34,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
41,34,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
41,30,2,43-5041.00,"Meter Readers, Utilities"
41,30,2,53-7064.00,"Packers and Packagers, Hand"
41,30,2,53-7062.04,Recycling and Reclamation Workers
41,30,2,43-9022.00,Word Processors and Typists
41,29,2,41-9012.00,Models
38,41,1,45-4021.00,Fallers
38,36,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
38,36,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
38,36,1,45-2041.00,"Graders and Sorters, Agricultural Products"
38,36,2,49-9094.00,Locksmiths and Safe Repairers
38,36,3,51-4061.00,"Model Makers, Metal and Plastic"
38,34,3,39-5011.00,Barbers
38,34,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
38,34,2,47-2082.00,Tapers
38,32,2,45-2021.00,Animal Breeders
38,32,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
38,32,1,51-6011.00,Laundry and Dry-Cleaning Workers
38,32,3,49-3051.00,Motorboat Mechanics and Service Technicians
38,32,3,51-7032.00,"Patternmakers, Wood"
38,32,2,41-9041.00,Telemarketers
38,32,2,43-2021.00,Telephone Operators
38,30,3,27-1012.00,Craft Artists
38,30,2,51-9194.00,Etchers and Engravers
38,30,3,31-9094.00,Medical Transcriptionists
38,29,2,53-3033.00,Light Truck Drivers
38,29,2,53-7063.00,Machine Feeders and Offbearers
38,25,1,51-6031.00,Sewing Machine Operators
35,39,2,51-2041.00,Structural Metal Fabricators and Fitters
35,32,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
35,30,3,49-9063.00,Musical Instrument Repairers and Tuners
35,30,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
35,29,2,51-2023.00,Electromechanical Equipment Assemblers
35,29,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
35,27,3,31-9011.00,Massage Therapists
35,27,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
31,36,2,51-4071.00,Foundry Mold and Coremakers
31,34,2,53-7073.00,Wellhead Pumpers
31,32,3,49-9061.00,Camera and Photographic Equipment Repairers
31,32,1,51-9031.00,"Cutters and Trimmers, Hand"
31,30,4,43-9081.00,Proofreaders and Copy Markers
31,30,3,49-9064.00,Watch and Clock Repairers
31,29,2,51-6042.00,Shoe Machine Operators and Tenders
31,29,2,51-2061.00,Timing Device Assemblers and Adjusters
31,27,2,53-7061.00,Cleaners of Vehicles and Equipment
28,30,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
28,29,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
28,27,1,51-6051.00,"Sewers, Hand"
25,29,2,51-9197.00,Tire Builders
25,27,2,51-3023.00,Slaughterers and Meat Packers
25,25,3,27-3092.00,Court Reporters and Simultaneous Captioners
25,25,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
