Importance,Level,Job Zone,Code,Occupation
13,7,3,33-3051.04,Customs and Border Protection Officers
13,7,3,29-2051.00,Dietetic Technicians
13,7,5,25-1081.00,"Education Teachers, Postsecondary"
13,7,2,51-2023.00,Electromechanical Equipment Assemblers
13,7,4,11-9161.00,Emergency Management Directors
13,7,2,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
13,7,3,33-2011.00,Firefighters
13,7,3,33-1011.00,First-Line Supervisors of Correctional Officers
13,7,2,33-1012.00,First-Line Supervisors of Police and Detectives
13,7,4,33-3031.00,Fish and Game Wardens
13,7,2,11-9051.00,Food Service Managers
13,7,4,13-1131.00,Fundraisers
13,7,5,29-1229.02,Hospitalists
13,7,4,17-1012.00,Landscape Architects
13,7,5,23-1011.00,Lawyers
13,7,2,43-4121.00,"Library Assistants, Clerical"
13,7,2,45-4023.00,Log Graders and Scalers
13,7,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
13,7,3,27-1026.00,Merchandise Displayers and Window Trimmers
13,7,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
13,7,3,29-2057.00,Ophthalmic Medical Technicians
13,7,5,29-1022.00,Oral and Maxillofacial Surgeons
13,7,4,19-1031.03,Park Naturalists
13,7,2,31-9095.00,Pharmacy Aides
13,7,3,29-2052.00,Pharmacy Technicians
13,7,5,29-1081.00,Podiatrists
13,7,4,11-9141.00,"Property, Real Estate, and Community Association Managers"
13,7,3,29-2053.00,Psychiatric Technicians
13,7,2,53-4031.00,Railroad Conductors and Yardmasters
13,7,4,41-9021.00,Real Estate Brokers
13,7,2,49-3092.00,Recreational Vehicle Service Technicians
13,7,4,21-1015.00,Rehabilitation Counselors
13,7,3,29-1126.00,Respiratory Therapists
13,7,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
13,7,5,25-1067.00,"Sociology Teachers, Postsecondary"
13,7,3,47-1011.03,Solar Energy Installation Managers
13,7,3,41-4011.07,Solar Sales Representatives and Assessors
13,7,4,25-2058.00,"Special Education Teachers, Secondary School"
13,7,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
13,7,3,13-2082.00,Tax Preparers
13,7,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
13,Not relevant,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
10,11,4,17-1022.00,Surveyors
10,9,3,11-3012.00,Administrative Services Managers
10,9,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
10,9,5,29-1071.01,Anesthesiologist Assistants
10,9,5,25-1123.00,"English Language and Literature Teachers, Postsecondary"
10,9,2,39-3021.00,Motion Picture Projectionists
10,9,5,29-1218.00,Obstetricians and Gynecologists
10,9,2,43-3061.00,Procurement Clerks
10,7,4,29-1141.01,Acute Care Nurses
10,7,3,19-4012.00,Agricultural Technicians
10,7,3,53-6051.01,Aviation Inspectors
10,7,3,27-4031.00,"Camera Operators, Television, Video, and Film"
10,7,4,21-1021.00,"Child, Family, and School Social Workers"
10,7,2,41-2021.00,Counter and Rental Clerks
10,7,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
10,7,4,29-2011.01,Cytogenetic Technologists
10,7,3,29-1292.00,Dental Hygienists
10,7,5,11-9033.00,"Education Administrators, Postsecondary"
10,7,2,13-1074.00,Farm Labor Contractors
10,7,3,27-1022.00,Fashion Designers
10,7,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators
10,7,5,29-9092.00,Genetic Counselors
10,7,4,21-1091.00,Health Education Specialists
10,7,5,25-1071.00,"Health Specialties Teachers, Postsecondary"
10,7,5,19-3093.00,Historians
10,7,5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
10,7,3,49-9071.00,"Maintenance and Repair Workers, General"
10,7,3,31-9094.00,Medical Transcriptionists
10,7,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
10,7,5,29-1171.00,Nurse Practitioners
10,7,5,29-1023.00,Orthodontists
10,7,5,29-1221.00,"Pediatricians, General"
10,7,4,27-3031.00,Public Relations Specialists
10,7,5,29-1224.00,Radiologists
10,7,2,43-4171.00,Receptionists and Information Clerks
10,7,2,53-1042.01,Recycling Coordinators
10,7,3,39-9041.00,Residential Advisors
10,7,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
10,7,2,51-2061.00,Timing Device Assemblers and Adjusters
10,7,3,25-3041.00,Tutors
10,5,3,53-2022.00,Airfield Operations Specialists
10,5,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
10,5,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
10,5,2,43-5011.00,Cargo and Freight Agents
10,5,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
10,5,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
10,5,2,43-4021.00,Correspondence Clerks
10,5,3,27-1012.00,Craft Artists
10,5,3,31-9091.00,Dental Assistants
10,5,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
10,5,3,47-4021.00,Elevator and Escalator Installers and Repairers
10,5,5,25-1053.00,"Environmental Science Teachers, Postsecondary"
10,5,4,11-9179.01,Fitness and Wellness Coordinators
10,5,2,53-2031.00,Flight Attendants
10,5,2,27-1023.00,Floral Designers
10,5,3,19-4013.00,Food Science Technicians
10,5,2,45-4011.00,Forest and Conservation Workers
10,5,2,39-3012.00,Gambling and Sports Book Writers and Runners
10,5,2,33-9031.00,Gambling Surveillance Officers and Gambling Investigators
10,5,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
10,5,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
10,5,2,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
10,5,2,47-3016.00,Helpers--Roofers
10,5,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
10,5,3,43-6012.00,Legal Secretaries and Administrative Assistants
10,5,3,39-5091.00,"Makeup Artists, Theatrical and Performance"
10,5,3,51-9082.00,Medical Appliance Technicians
10,5,2,43-6013.00,Medical Secretaries and Administrative Assistants
10,5,4,13-1121.00,"Meeting, Convention, and Event Planners"
10,5,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
10,5,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
10,5,4,29-1129.02,Music Therapists
10,5,3,31-2011.00,Occupational Therapy Assistants
10,5,2,43-4151.00,Order Clerks
10,5,5,29-2091.00,Orthotists and Prosthetists
10,5,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
10,5,2,53-7064.00,"Packers and Packagers, Hand"
10,5,2,41-2022.00,Parts Salespersons
10,5,2,53-6061.00,Passenger Attendants
10,5,3,51-8012.00,Power Distributors and Dispatchers
10,5,4,39-9032.00,Recreation Workers
10,5,2,47-2211.00,Sheet Metal Workers
10,5,4,25-2057.00,"Special Education Teachers, Middle School"
10,5,3,31-9099.01,Speech-Language Pathology Assistants
10,5,3,51-8021.00,Stationary Engineers and Boiler Operators
10,5,2,53-7121.00,"Tank Car, Truck, and Ship Loaders"
10,5,4,27-3042.00,Technical Writers
10,5,2,43-2021.00,Telephone Operators
10,5,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
6,Not relevant,5,29-1291.00,Acupuncturists
6,Not relevant,5,25-2059.01,Adapted Physical Education Specialists
6,Not relevant,1,39-3091.00,Amusement and Recreation Attendants
6,Not relevant,2,39-2021.00,Animal Caretakers
6,Not relevant,5,29-9091.00,Athletic Trainers
6,Not relevant,2,39-6011.00,Baggage Porters and Bellhops
6,Not relevant,2,35-3011.00,Bartenders
6,Not relevant,2,43-3011.00,Bill and Account Collectors
6,Not relevant,4,27-2022.00,Coaches and Scouts
6,Not relevant,2,39-6012.00,Concierges
6,Not relevant,1,53-7011.00,Conveyor Operators and Tenders
6,Not relevant,3,35-2013.00,"Cooks, Private Household"
6,Not relevant,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
6,Not relevant,2,51-9081.00,Dental Laboratory Technicians
6,Not relevant,3,29-2032.00,Diagnostic Medical Sonographers
6,Not relevant,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
6,Not relevant,2,51-2022.00,Electrical and Electronic Equipment Assemblers
6,Not relevant,2,49-9051.00,Electrical Power-Line Installers and Repairers
6,Not relevant,3,43-4061.00,"Eligibility Interviewers, Government Programs"
6,Not relevant,3,39-4011.00,Embalmers
6,Not relevant,2,31-9099.02,Endoscopy Technicians
6,Not relevant,4,11-9072.00,"Entertainment and Recreation Managers, Except Gambling"
6,Not relevant,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
6,Not relevant,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
6,Not relevant,5,29-1215.00,Family Medicine Physicians
6,Not relevant,3,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
6,Not relevant,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
6,Not relevant,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
6,Not relevant,3,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
6,Not relevant,3,39-1022.00,First-Line Supervisors of Personal Service Workers
6,Not relevant,3,51-1011.00,First-Line Supervisors of Production and Operating Workers
6,Not relevant,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
6,Not relevant,2,51-3093.00,Food Cooking Machine Operators and Tenders
6,Not relevant,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
6,Not relevant,2,39-4021.00,Funeral Attendants
6,Not relevant,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
6,Not relevant,2,43-3041.00,Gambling Cage Workers
6,Not relevant,2,41-2012.00,Gambling Change Persons and Booth Cashiers
6,Not relevant,2,51-9022.00,"Grinding and Polishing Workers, Hand"
6,Not relevant,3,47-4041.00,Hazardous Materials Removal Workers
6,Not relevant,2,47-3013.00,Helpers--Electricians
6,Not relevant,2,51-9198.00,Helpers--Production Workers
6,Not relevant,5,25-1125.00,"History Teachers, Postsecondary"
6,Not relevant,2,53-7051.00,Industrial Truck and Tractor Operators
6,Not relevant,3,13-1032.00,"Insurance Appraisers, Auto Damage"
6,Not relevant,3,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
6,Not relevant,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
6,Not relevant,4,25-2012.00,"Kindergarten Teachers, Except Special Education"
6,Not relevant,4,13-1075.00,Labor Relations Specialists
6,Not relevant,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
6,Not relevant,5,21-1013.00,Marriage and Family Therapists
6,Not relevant,4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
6,Not relevant,3,49-3052.00,Motorcycle Mechanics
6,Not relevant,3,49-9063.00,Musical Instrument Repairers and Tuners
6,Not relevant,4,27-2042.00,Musicians and Singers
6,Not relevant,5,29-1151.00,Nurse Anesthetists
6,Not relevant,2,43-9061.00,"Office Clerks, General"
6,Not relevant,2,31-2022.00,Physical Therapist Aides
6,Not relevant,3,33-3021.02,Police Identification and Records Officers
6,Not relevant,5,25-1065.00,"Political Science Teachers, Postsecondary"
6,Not relevant,2,51-4052.00,"Pourers and Casters, Metal"
6,Not relevant,4,43-9081.00,Proofreaders and Copy Markers
6,Not relevant,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
6,Not relevant,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
6,Not relevant,2,41-2031.00,Retail Salespersons
6,Not relevant,2,51-6042.00,Shoe Machine Operators and Tenders
6,Not relevant,3,39-5094.00,Skincare Specialists
6,Not relevant,4,25-3031.00,"Substitute Teachers, Short-Term"
6,Not relevant,2,43-2011.00,"Switchboard Operators, Including Answering Service"
6,Not relevant,2,41-9041.00,Telemarketers
6,Not relevant,2,43-3071.00,Tellers
6,Not relevant,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
6,Not relevant,2,51-9197.00,Tire Builders
6,Not relevant,2,23-2093.00,"Title Examiners, Abstractors, and Searchers"
6,Not relevant,5,29-1131.00,Veterinarians
6,Not relevant,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
6,Not relevant,2,53-7073.00,Wellhead Pumpers
3,Not relevant,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
3,Not relevant,5,29-1211.00,Anesthesiologists
3,Not relevant,2,33-9011.00,Animal Control Workers
3,Not relevant,2,39-2011.00,Animal Trainers
3,Not relevant,2,53-6031.00,Automotive and Watercraft Service Attendants
3,Not relevant,2,49-3022.00,Automotive Glass Installers and Repairers
3,Not relevant,3,33-3011.00,Bailiffs
3,Not relevant,2,49-3091.00,Bicycle Repairers
3,Not relevant,2,47-2011.00,Boilermakers
3,Not relevant,2,53-6011.00,Bridge and Lock Tenders
3,Not relevant,4,27-3011.00,Broadcast Announcers and Radio Disc Jockeys
3,Not relevant,2,51-3021.00,Butchers and Meat Cutters
3,Not relevant,1,47-2051.00,Cement Masons and Concrete Finishers
3,Not relevant,3,27-2032.00,Choreographers
3,Not relevant,2,53-7061.00,Cleaners of Vehicles and Equipment
3,Not relevant,2,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
3,Not relevant,5,29-1141.04,Clinical Nurse Specialists
3,Not relevant,3,27-3092.00,Court Reporters and Simultaneous Captioners
3,Not relevant,2,41-9011.00,Demonstrators and Product Promoters
3,Not relevant,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
3,Not relevant,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
3,Not relevant,1,35-3023.00,Fast Food and Counter Workers
3,Not relevant,1,45-3031.00,Fishing and Hunting Workers
3,Not relevant,2,51-3092.00,Food Batchmakers
3,Not relevant,2,35-3041.00,"Food Servers, Nonrestaurant"
3,Not relevant,2,51-7021.00,Furniture Finishers
3,Not relevant,2,47-4051.00,Highway Maintenance Workers
3,Not relevant,4,27-3091.00,Interpreters and Translators
3,Not relevant,2,51-4192.00,"Layout Workers, Metal and Plastic"
3,Not relevant,3,31-2012.00,Occupational Therapy Aides
3,Not relevant,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
3,Not relevant,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
3,Not relevant,2,31-1122.00,Personal Care Aides
3,Not relevant,3,51-9195.05,"Potters, Manufacturing"
3,Not relevant,2,31-1133.00,Psychiatric Aides
3,Not relevant,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
3,Not relevant,2,33-9032.00,Security Guards
3,Not relevant,1,51-6051.00,"Sewers, Hand"
3,Not relevant,2,53-3053.00,Shuttle Drivers and Chauffeurs
3,Not relevant,3,29-2055.00,Surgical Technologists
3,Not relevant,2,35-3031.00,Waiters and Waitresses
3,Not relevant,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
0,Not relevant,2,27-2011.00,Actors
0,Not relevant,1,45-2091.00,Agricultural Equipment Operators
0,Not relevant,2,27-2021.00,Athletes and Sports Competitors
0,Not relevant,2,51-3011.00,Bakers
0,Not relevant,3,39-5011.00,Barbers
0,Not relevant,1,35-3023.01,Baristas
0,Not relevant,2,47-2021.00,Brickmasons and Blockmasons
0,Not relevant,2,53-3051.00,"Bus Drivers, School"
0,Not relevant,2,53-3052.00,"Bus Drivers, Transit and Intercity"
0,Not relevant,2,47-2041.00,Carpet Installers
0,Not relevant,2,41-2011.00,Cashiers
0,Not relevant,2,39-9011.00,Childcare Workers
0,Not relevant,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
0,Not relevant,3,49-9092.00,Commercial Divers
0,Not relevant,2,47-2061.00,Construction Laborers
0,Not relevant,2,47-5041.00,Continuous Mining Machine Operators
0,Not relevant,1,35-2011.00,"Cooks, Fast Food"
0,Not relevant,2,35-2012.00,"Cooks, Institution and Cafeteria"
0,Not relevant,2,35-2014.00,"Cooks, Restaurant"
0,Not relevant,2,35-2015.00,"Cooks, Short Order"
0,Not relevant,2,39-3092.00,Costume Attendants
0,Not relevant,2,43-5021.00,Couriers and Messengers
0,Not relevant,3,53-7021.00,Crane and Tower Operators
0,Not relevant,2,33-9091.00,Crossing Guards and Flaggers
0,Not relevant,1,51-9031.00,"Cutters and Trimmers, Hand"
0,Not relevant,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
0,Not relevant,3,27-2031.00,Dancers
0,Not relevant,1,47-5011.00,"Derrick Operators, Oil and Gas"
0,Not relevant,1,35-9021.00,Dishwashers
0,Not relevant,2,53-7031.00,Dredge Operators
0,Not relevant,2,53-3031.00,Driver/Sales Workers
0,Not relevant,2,47-2081.00,Drywall and Ceiling Tile Installers
0,Not relevant,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
0,Not relevant,3,47-2111.00,Electricians
0,Not relevant,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
0,Not relevant,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
0,Not relevant,1,45-4021.00,Fallers
0,Not relevant,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
0,Not relevant,2,47-4031.00,Fence Erectors
0,Not relevant,2,51-2051.00,Fiberglass Laminators and Fabricators
0,Not relevant,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
0,Not relevant,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
0,Not relevant,1,47-2043.00,Floor Sanders and Finishers
0,Not relevant,2,35-2021.00,Food Preparation Workers
0,Not relevant,2,51-4071.00,Foundry Mold and Coremakers
0,Not relevant,2,39-3011.00,Gambling Dealers
0,Not relevant,3,51-9071.06,Gem and Diamond Workers
0,Not relevant,2,47-2121.00,Glaziers
0,Not relevant,1,45-2041.00,"Graders and Sorters, Agricultural Products"
0,Not relevant,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
0,Not relevant,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
0,Not relevant,2,47-3012.00,Helpers--Carpenters
0,Not relevant,2,47-5081.00,Helpers--Extraction Workers
0,Not relevant,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
0,Not relevant,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
0,Not relevant,2,53-7041.00,Hoist and Winch Operators
0,Not relevant,2,31-1121.00,Home Health Aides
0,Not relevant,1,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
0,Not relevant,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
0,Not relevant,2,47-2132.00,"Insulation Workers, Mechanical"
0,Not relevant,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
0,Not relevant,1,37-3011.00,Landscaping and Groundskeeping Workers
0,Not relevant,1,51-6011.00,Laundry and Dry-Cleaning Workers
0,Not relevant,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
0,Not relevant,2,53-3033.00,Light Truck Drivers
0,Not relevant,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
0,Not relevant,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
0,Not relevant,2,53-4011.00,Locomotive Engineers
0,Not relevant,1,45-4022.00,Logging Equipment Operators
0,Not relevant,2,53-7063.00,Machine Feeders and Offbearers
0,Not relevant,1,37-2012.00,Maids and Housekeeping Cleaners
0,Not relevant,2,39-5092.00,Manicurists and Pedicurists
0,Not relevant,2,49-9095.00,Manufactured Building and Mobile Home Installers
0,Not relevant,3,31-9011.00,Massage Therapists
0,Not relevant,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
0,Not relevant,2,49-9011.00,Mechanical Door Repairers
0,Not relevant,2,51-4051.00,Metal-Refining Furnace Operators and Tenders
0,Not relevant,3,51-7031.00,"Model Makers, Wood"
0,Not relevant,2,41-9012.00,Models
0,Not relevant,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
0,Not relevant,2,53-5022.00,Motorboat Operators
0,Not relevant,2,39-9011.01,Nannies
0,Not relevant,3,31-1131.00,Nursing Assistants
0,Not relevant,2,31-1132.00,Orderlies
0,Not relevant,2,47-2141.00,"Painters, Construction and Maintenance"
0,Not relevant,1,51-9123.00,"Painting, Coating, and Decorating Workers"
0,Not relevant,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
0,Not relevant,2,47-2142.00,Paperhangers
0,Not relevant,2,53-6021.00,Parking Attendants
0,Not relevant,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
0,Not relevant,2,37-2021.00,Pest Control Workers
0,Not relevant,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
0,Not relevant,2,47-2072.00,Pile Driver Operators
0,Not relevant,1,47-2151.00,Pipelayers
0,Not relevant,1,47-2161.00,Plasterers and Stucco Masons
0,Not relevant,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
0,Not relevant,2,43-5052.00,Postal Service Mail Carriers
0,Not relevant,3,25-2011.00,"Preschool Teachers, Except Special Education"
0,Not relevant,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
0,Not relevant,2,49-3043.00,Rail Car Repairers
0,Not relevant,2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
0,Not relevant,2,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
0,Not relevant,2,53-7062.04,Recycling and Reclamation Workers
0,Not relevant,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
0,Not relevant,2,53-7081.00,Refuse and Recyclable Material Collectors
0,Not relevant,2,47-2171.00,Reinforcing Iron and Rebar Workers
0,Not relevant,2,49-9096.00,Riggers
0,Not relevant,1,47-5051.00,"Rock Splitters, Quarry"
0,Not relevant,2,47-5043.00,"Roof Bolters, Mining"
0,Not relevant,2,47-2181.00,Roofers
0,Not relevant,2,47-5012.00,"Rotary Drill Operators, Oil and Gas"
0,Not relevant,1,47-5071.00,"Roustabouts, Oil and Gas"
0,Not relevant,2,53-5011.00,Sailors and Marine Oilers
0,Not relevant,2,47-4091.00,Segmental Pavers
0,Not relevant,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
0,Not relevant,1,51-6031.00,Sewing Machine Operators
0,Not relevant,2,39-5093.00,Shampooers
0,Not relevant,2,51-6041.00,Shoe and Leather Workers and Repairers
0,Not relevant,2,51-3023.00,Slaughterers and Meat Packers
0,Not relevant,2,47-2022.00,Stonemasons
0,Not relevant,2,47-2221.00,Structural Iron and Steel Workers
0,Not relevant,2,51-2041.00,Structural Metal Fabricators and Fitters
0,Not relevant,2,53-4041.00,Subway and Streetcar Operators
0,Not relevant,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
0,Not relevant,2,47-2082.00,Tapers
0,Not relevant,2,47-2053.00,Terrazzo Workers and Finishers
0,Not relevant,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
0,Not relevant,2,47-2044.00,Tile and Stone Setters
0,Not relevant,2,49-3093.00,Tire Repairers and Changers
0,Not relevant,3,39-7011.00,Tour Guides and Escorts
0,Not relevant,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
0,Not relevant,2,37-3013.00,Tree Trimmers and Pruners
0,Not relevant,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
0,Not relevant,2,51-6093.00,Upholsterers
0,Not relevant,3,49-9064.00,Watch and Clock Repairers
0,Not relevant,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
