Importance,Level,Job Zone,Code,Occupation
16,9,1,45-2091.00,Agricultural Equipment Operators
16,9,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
16,9,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
16,9,2,11-9051.00,Food Service Managers
16,9,2,11-9071.00,Gambling Managers
16,9,3,51-7031.00,"Model Makers, Wood"
16,9,2,39-9011.01,Nannies
16,9,3,25-2011.00,"Preschool Teachers, Except Special Education"
16,9,4,39-9032.00,Recreation Workers
16,9,2,49-3092.00,Recreational Vehicle Service Technicians
16,9,4,11-2022.00,Sales Managers
16,9,2,47-2022.00,Stonemasons
16,9,2,47-2053.00,Terrazzo Workers and Finishers
16,9,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
16,9,3,25-3041.00,Tutors
13,13,5,25-2059.01,Adapted Physical Education Specialists
13,13,3,49-3023.00,Automotive Service Technicians and Mechanics
13,11,4,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare"
13,11,3,11-3013.00,Facilities Managers
13,11,3,51-4041.00,Machinists
13,11,2,47-5043.00,"Roof Bolters, Mining"
13,11,2,53-7121.00,"Tank Car, Truck, and Ship Loaders"
13,11,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
13,9,2,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
13,9,3,51-1011.00,First-Line Supervisors of Production and Operating Workers
13,9,4,11-1021.00,General and Operations Managers
13,9,2,47-2121.00,Glaziers
13,9,5,25-9031.00,Instructional Coordinators
13,9,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
13,9,3,31-9094.00,Medical Transcriptionists
13,9,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
13,9,3,51-9195.05,"Potters, Manufacturing"
13,9,3,33-9021.00,Private Detectives and Investigators
13,9,4,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
13,9,2,33-9032.00,Security Guards
13,7,2,27-2011.00,Actors
13,7,2,51-9191.00,Adhesive Bonding Machine Operators and Tenders
13,7,2,53-1041.00,Aircraft Cargo Handling Supervisors
13,7,2,39-2021.00,Animal Caretakers
13,7,2,49-3022.00,Automotive Glass Installers and Repairers
13,7,2,47-2061.00,Construction Laborers
13,7,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
13,7,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
13,7,5,11-9033.00,"Education Administrators, Postsecondary"
13,7,5,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
13,7,3,33-1011.00,First-Line Supervisors of Correctional Officers
13,7,2,33-1012.00,First-Line Supervisors of Police and Detectives
13,7,3,11-9171.00,Funeral Home Managers
13,7,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
13,7,4,11-3121.00,Human Resources Managers
13,7,5,23-1011.00,Lawyers
13,7,1,45-4022.00,Logging Equipment Operators
13,7,3,39-5091.00,"Makeup Artists, Theatrical and Performance"
13,7,2,53-5022.00,Motorboat Operators
13,7,2,47-2141.00,"Painters, Construction and Maintenance"
13,7,3,51-4062.00,"Patternmakers, Metal and Plastic"
13,7,2,31-9095.00,Pharmacy Aides
13,7,2,11-9131.00,Postmasters and Mail Superintendents
13,7,4,27-3031.00,Public Relations Specialists
13,7,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
13,7,2,53-4031.00,Railroad Conductors and Yardmasters
13,7,4,13-1199.07,Security Management Specialists
13,7,4,27-2012.04,Talent Directors
13,7,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
13,5,4,11-3131.00,Training and Development Managers
13,Not available,3,47-2152.04,Solar Thermal Installers and Technicians
10,13,3,25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education"
10,11,2,47-2031.00,Carpenters
10,11,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
10,9,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
10,9,3,51-9071.06,Gem and Diamond Workers
10,9,3,33-3051.00,Police and Sheriff's Patrol Officers
10,7,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
10,7,4,11-9199.02,Compliance Managers
10,7,3,35-2013.00,"Cooks, Private Household"
10,7,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
10,7,3,39-1022.00,First-Line Supervisors of Personal Service Workers
10,7,2,53-2031.00,Flight Attendants
10,7,2,47-5081.00,Helpers--Extraction Workers
10,7,4,25-2012.00,"Kindergarten Teachers, Except Special Education"
10,7,3,23-2011.00,Paralegals and Legal Assistants
10,7,4,11-9141.00,"Property, Real Estate, and Community Association Managers"
10,7,2,49-9096.00,Riggers
10,7,3,41-4011.07,Solar Sales Representatives and Assessors
10,7,3,25-9043.00,"Teaching Assistants, Special Education"
10,7,4,53-6051.00,Transportation Inspectors
10,7,4,15-1255.01,Video Game Designers
10,5,2,53-6031.00,Automotive and Watercraft Service Attendants
10,5,2,51-7011.00,Cabinetmakers and Bench Carpenters
10,5,5,21-2011.00,Clergy
10,5,2,35-2014.00,"Cooks, Restaurant"
10,5,2,33-3012.00,Correctional Officers and Jailers
10,5,4,13-1051.00,Cost Estimators
10,5,4,13-2041.00,Credit Analysts
10,5,4,21-2021.00,"Directors, Religious Activities and Education"
10,5,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants
10,5,4,13-1131.00,Fundraisers
10,5,2,47-2132.00,"Insulation Workers, Mechanical"
10,5,4,13-2053.00,Insurance Underwriters
10,5,2,53-4011.00,Locomotive Engineers
10,5,4,27-2012.03,Media Programming Directors
10,5,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
10,5,4,13-2052.00,Personal Financial Advisors
10,5,2,47-2072.00,Pile Driver Operators
10,5,2,43-5031.00,Public Safety Telecommunicators
10,5,3,39-9041.00,Residential Advisors
10,5,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
10,5,4,11-3013.01,Security Managers
10,5,3,25-3021.00,Self-Enrichment Teachers
10,5,2,47-5013.00,"Service Unit Operators, Oil and Gas"
10,5,3,39-5094.00,Skincare Specialists
10,5,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
10,Not relevant,4,13-2022.00,Appraisers of Personal and Business Property
10,Not relevant,2,47-5041.00,Continuous Mining Machine Operators
10,Not relevant,4,25-3031.00,"Substitute Teachers, Short-Term"
6,Not relevant,4,13-2011.00,Accountants and Auditors
6,Not relevant,5,23-1022.00,"Arbitrators, Mediators, and Conciliators"
6,Not relevant,4,27-1011.00,Art Directors
6,Not relevant,2,49-3021.00,Automotive Body and Related Repairers
6,Not relevant,3,39-5011.00,Barbers
6,Not relevant,2,49-3091.00,Bicycle Repairers
6,Not relevant,4,13-2031.00,Budget Analysts
6,Not relevant,2,51-3021.00,Butchers and Meat Cutters
6,Not relevant,2,41-2011.00,Cashiers
6,Not relevant,1,47-2051.00,Cement Masons and Concrete Finishers
6,Not relevant,2,53-7061.00,Cleaners of Vehicles and Equipment
6,Not relevant,4,21-1094.00,Community Health Workers
6,Not relevant,2,43-4021.00,Correspondence Clerks
6,Not relevant,1,47-5011.00,"Derrick Operators, Oil and Gas"
6,Not relevant,4,15-1299.03,Document Management Specialists
6,Not relevant,2,53-7031.00,Dredge Operators
6,Not relevant,3,43-4061.00,"Eligibility Interviewers, Government Programs"
6,Not relevant,4,11-9072.00,"Entertainment and Recreation Managers, Except Gambling"
6,Not relevant,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
6,Not relevant,2,13-1074.00,Farm Labor Contractors
6,Not relevant,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
6,Not relevant,4,13-2061.00,Financial Examiners
6,Not relevant,4,11-3031.00,Financial Managers
6,Not relevant,2,39-1013.00,First-Line Supervisors of Gambling Services Workers
6,Not relevant,3,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
6,Not relevant,2,33-1091.00,First-Line Supervisors of Security Workers
6,Not relevant,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
6,Not relevant,2,27-1023.00,Floral Designers
6,Not relevant,2,51-4071.00,Foundry Mold and Coremakers
6,Not relevant,4,11-2033.00,Fundraising Managers
6,Not relevant,2,39-4021.00,Funeral Attendants
6,Not relevant,2,39-3012.00,Gambling and Sports Book Writers and Runners
6,Not relevant,2,33-9031.00,Gambling Surveillance Officers and Gambling Investigators
6,Not relevant,1,45-2041.00,"Graders and Sorters, Agricultural Products"
6,Not relevant,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
6,Not relevant,2,51-9198.00,Helpers--Production Workers
6,Not relevant,2,53-7041.00,Hoist and Winch Operators
6,Not relevant,2,53-7051.00,Industrial Truck and Tractor Operators
6,Not relevant,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
6,Not relevant,2,51-4192.00,"Layout Workers, Metal and Plastic"
6,Not relevant,3,25-4031.00,Library Technicians
6,Not relevant,2,53-7063.00,Machine Feeders and Offbearers
6,Not relevant,4,13-1121.00,"Meeting, Convention, and Event Planners"
6,Not relevant,3,27-1026.00,Merchandise Displayers and Window Trimmers
6,Not relevant,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
6,Not relevant,4,27-2041.00,Music Directors and Composers
6,Not relevant,4,13-1199.06,Online Merchants
6,Not relevant,2,31-1132.00,Orderlies
6,Not relevant,2,47-2142.00,Paperhangers
6,Not relevant,2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
6,Not relevant,2,53-1042.01,Recycling Coordinators
6,Not relevant,2,47-2171.00,Reinforcing Iron and Rebar Workers
6,Not relevant,2,33-9099.02,Retail Loss Prevention Specialists
6,Not relevant,2,47-2181.00,Roofers
6,Not relevant,2,47-5012.00,"Rotary Drill Operators, Oil and Gas"
6,Not relevant,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
6,Not relevant,4,13-1161.01,Search Marketing Strategists
6,Not relevant,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
6,Not relevant,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
6,Not relevant,4,27-3042.00,Technical Writers
6,Not relevant,2,23-2093.00,"Title Examiners, Abstractors, and Searchers"
6,Not relevant,3,41-3041.00,Travel Agents
6,Not relevant,4,11-3031.01,Treasurers and Controllers
6,Not relevant,2,51-6093.00,Upholsterers
3,Not relevant,2,33-9011.00,Animal Control Workers
3,Not relevant,4,13-2023.00,Appraisers and Assessors of Real Estate
3,Not relevant,3,43-3021.00,Billing and Posting Clerks
3,Not relevant,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
3,Not relevant,2,53-6011.00,Bridge and Lock Tenders
3,Not relevant,2,39-9011.00,Childcare Workers
3,Not relevant,3,27-2032.00,Choreographers
3,Not relevant,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
3,Not relevant,2,43-5021.00,Couriers and Messengers
3,Not relevant,2,43-4031.00,"Court, Municipal, and License Clerks"
3,Not relevant,3,53-7021.00,Crane and Tower Operators
3,Not relevant,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
3,Not relevant,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
3,Not relevant,2,47-2081.00,Drywall and Ceiling Tile Installers
3,Not relevant,2,51-9194.00,Etchers and Engravers
3,Not relevant,3,51-6092.00,Fabric and Apparel Patternmakers
3,Not relevant,3,27-1022.00,Fashion Designers
3,Not relevant,2,47-4031.00,Fence Erectors
3,Not relevant,1,47-2043.00,Floor Sanders and Finishers
3,Not relevant,2,51-7021.00,Furniture Finishers
3,Not relevant,4,27-1024.00,Graphic Designers
3,Not relevant,2,51-9022.00,"Grinding and Polishing Workers, Hand"
3,Not relevant,2,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
3,Not relevant,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
3,Not relevant,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
3,Not relevant,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
3,Not relevant,4,13-1071.00,Human Resources Specialists
3,Not relevant,3,13-1032.00,"Insurance Appraisers, Auto Damage"
3,Not relevant,2,43-9041.00,Insurance Claims and Policy Processing Clerks
3,Not relevant,4,41-3021.00,Insurance Sales Agents
3,Not relevant,4,27-1025.00,Interior Designers
3,Not relevant,4,27-3091.00,Interpreters and Translators
3,Not relevant,5,25-4022.00,Librarians and Media Collections Specialists
3,Not relevant,2,53-3033.00,Light Truck Drivers
3,Not relevant,3,43-4131.00,Loan Interviewers and Clerks
3,Not relevant,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
3,Not relevant,4,27-2012.05,Media Technical Directors/Managers
3,Not relevant,2,43-6013.00,Medical Secretaries and Administrative Assistants
3,Not relevant,2,43-5041.00,"Meter Readers, Utilities"
3,Not relevant,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
3,Not relevant,4,27-2042.00,Musicians and Singers
3,Not relevant,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
3,Not relevant,1,47-2161.00,Plasterers and Stucco Masons
3,Not relevant,4,27-3043.05,"Poets, Lyricists and Creative Writers"
3,Not relevant,2,51-5113.00,Print Binding and Finishing Workers
3,Not relevant,4,27-2012.00,Producers and Directors
3,Not relevant,2,43-5061.00,"Production, Planning, and Expediting Clerks"
3,Not relevant,4,43-9081.00,Proofreaders and Copy Markers
3,Not relevant,4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
3,Not relevant,4,41-9021.00,Real Estate Brokers
3,Not relevant,3,41-9022.00,Real Estate Sales Agents
3,Not relevant,2,53-7062.04,Recycling and Reclamation Workers
3,Not relevant,1,47-5051.00,"Rock Splitters, Quarry"
3,Not relevant,2,47-4091.00,Segmental Pavers
3,Not relevant,2,51-6042.00,Shoe Machine Operators and Tenders
3,Not relevant,3,11-9179.02,Spa Managers
3,Not relevant,4,27-1014.00,Special Effects Artists and Animators
3,Not relevant,2,53-7065.00,Stockers and Order Fillers
3,Not relevant,2,47-2221.00,Structural Iron and Steel Workers
3,Not relevant,4,11-3071.04,Supply Chain Managers
3,Not relevant,2,47-2082.00,Tapers
3,Not relevant,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
3,Not relevant,2,47-2044.00,Tile and Stone Setters
3,Not relevant,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
3,Not relevant,3,33-3052.00,Transit and Railroad Police
3,Not relevant,2,53-7073.00,Wellhead Pumpers
3,Not relevant,4,27-3043.00,Writers and Authors
0,Not relevant,3,11-3012.00,Administrative Services Managers
0,Not relevant,4,41-3011.00,Advertising Sales Agents
0,Not relevant,1,39-3091.00,Amusement and Recreation Attendants
0,Not relevant,3,27-4011.00,Audio and Video Technicians
0,Not relevant,2,39-6011.00,Baggage Porters and Bellhops
0,Not relevant,3,33-3011.00,Bailiffs
0,Not relevant,1,35-3023.01,Baristas
0,Not relevant,2,35-3011.00,Bartenders
0,Not relevant,2,43-3011.00,Bill and Account Collectors
0,Not relevant,4,27-3011.00,Broadcast Announcers and Radio Disc Jockeys
0,Not relevant,3,43-4011.00,Brokerage Clerks
0,Not relevant,2,53-3051.00,"Bus Drivers, School"
0,Not relevant,2,53-3052.00,"Bus Drivers, Transit and Intercity"
0,Not relevant,4,13-1199.04,Business Continuity Planners
0,Not relevant,3,27-4031.00,"Camera Operators, Television, Video, and Film"
0,Not relevant,2,43-5011.00,Cargo and Freight Agents
0,Not relevant,2,47-2041.00,Carpet Installers
0,Not relevant,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
0,Not relevant,4,11-3111.00,Compensation and Benefits Managers
0,Not relevant,4,13-1041.00,Compliance Officers
0,Not relevant,2,39-6012.00,Concierges
0,Not relevant,1,35-2011.00,"Cooks, Fast Food"
0,Not relevant,2,35-2012.00,"Cooks, Institution and Cafeteria"
0,Not relevant,2,35-2015.00,"Cooks, Short Order"
0,Not relevant,2,39-3092.00,Costume Attendants
0,Not relevant,2,41-2021.00,Counter and Rental Clerks
0,Not relevant,3,27-3092.00,Court Reporters and Simultaneous Captioners
0,Not relevant,3,27-1012.00,Craft Artists
0,Not relevant,4,13-2071.00,Credit Counselors
0,Not relevant,2,33-9091.00,Crossing Guards and Flaggers
0,Not relevant,2,43-4051.00,Customer Service Representatives
0,Not relevant,3,13-1041.08,Customs Brokers
0,Not relevant,1,51-9031.00,"Cutters and Trimmers, Hand"
0,Not relevant,3,27-2031.00,Dancers
0,Not relevant,2,43-9021.00,Data Entry Keyers
0,Not relevant,2,41-9011.00,Demonstrators and Product Promoters
0,Not relevant,3,43-9031.00,Desktop Publishers
0,Not relevant,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
0,Not relevant,1,35-9021.00,Dishwashers
0,Not relevant,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
0,Not relevant,2,53-3031.00,Driver/Sales Workers
0,Not relevant,4,27-3041.00,Editors
0,Not relevant,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
0,Not relevant,1,35-3023.00,Fast Food and Counter Workers
0,Not relevant,2,43-4071.00,File Clerks
0,Not relevant,4,27-4032.00,Film and Video Editors
0,Not relevant,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
0,Not relevant,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
0,Not relevant,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
0,Not relevant,4,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
0,Not relevant,3,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
0,Not relevant,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
0,Not relevant,2,35-2021.00,Food Preparation Workers
0,Not relevant,2,35-3041.00,"Food Servers, Nonrestaurant"
0,Not relevant,4,13-2099.04,"Fraud Examiners, Investigators and Analysts"
0,Not relevant,2,43-5011.01,Freight Forwarders
0,Not relevant,2,43-3041.00,Gambling Cage Workers
0,Not relevant,2,41-2012.00,Gambling Change Persons and Booth Cashiers
0,Not relevant,2,39-3011.00,Gambling Dealers
0,Not relevant,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
0,Not relevant,2,47-3012.00,Helpers--Carpenters
0,Not relevant,2,47-3016.00,Helpers--Roofers
0,Not relevant,2,47-4051.00,Highway Maintenance Workers
0,Not relevant,1,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
0,Not relevant,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
0,Not relevant,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
0,Not relevant,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
0,Not relevant,5,11-3031.03,Investment Fund Managers
0,Not relevant,3,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
0,Not relevant,5,23-1012.00,Judicial Law Clerks
0,Not relevant,4,13-1075.00,Labor Relations Specialists
0,Not relevant,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
0,Not relevant,1,51-6011.00,Laundry and Dry-Cleaning Workers
0,Not relevant,3,43-6012.00,Legal Secretaries and Administrative Assistants
0,Not relevant,2,43-4121.00,"Library Assistants, Clerical"
0,Not relevant,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
0,Not relevant,4,13-2072.00,Loan Officers
0,Not relevant,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
0,Not relevant,2,49-9094.00,Locksmiths and Safe Repairers
0,Not relevant,4,11-9081.00,Lodging Managers
0,Not relevant,4,11-9199.08,Loss Prevention Managers
0,Not relevant,1,37-2012.00,Maids and Housekeeping Cleaners
0,Not relevant,2,39-5092.00,Manicurists and Pedicurists
0,Not relevant,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
0,Not relevant,2,49-9011.00,Mechanical Door Repairers
0,Not relevant,2,41-9012.00,Models
0,Not relevant,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
0,Not relevant,2,39-3021.00,Motion Picture Projectionists
0,Not relevant,3,43-4141.00,New Accounts Clerks
0,Not relevant,4,27-3023.00,"News Analysts, Reporters, and Journalists"
0,Not relevant,2,43-9061.00,"Office Clerks, General"
0,Not relevant,2,43-9071.00,"Office Machine Operators, Except Computer"
0,Not relevant,2,43-4151.00,Order Clerks
0,Not relevant,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
0,Not relevant,2,53-7064.00,"Packers and Packagers, Hand"
0,Not relevant,1,51-9123.00,"Painting, Coating, and Decorating Workers"
0,Not relevant,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
0,Not relevant,2,53-6021.00,Parking Attendants
0,Not relevant,2,33-3041.00,Parking Enforcement Workers
0,Not relevant,2,41-2022.00,Parts Salespersons
0,Not relevant,2,53-6061.00,Passenger Attendants
0,Not relevant,3,43-3051.00,Payroll and Timekeeping Clerks
0,Not relevant,1,47-2151.00,Pipelayers
0,Not relevant,2,43-5051.00,Postal Service Clerks
0,Not relevant,2,43-5052.00,Postal Service Mail Carriers
0,Not relevant,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
0,Not relevant,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
0,Not relevant,2,51-5112.00,Printing Press Operators
0,Not relevant,2,43-3061.00,Procurement Clerks
0,Not relevant,4,11-3061.00,Purchasing Managers
0,Not relevant,2,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
0,Not relevant,2,43-4171.00,Receptionists and Information Clerks
0,Not relevant,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
0,Not relevant,2,53-7081.00,Refuse and Recyclable Material Collectors
0,Not relevant,2,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
0,Not relevant,2,41-2031.00,Retail Salespersons
0,Not relevant,1,47-5071.00,"Roustabouts, Oil and Gas"
0,Not relevant,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
0,Not relevant,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
0,Not relevant,1,51-6051.00,"Sewers, Hand"
0,Not relevant,1,51-6031.00,Sewing Machine Operators
0,Not relevant,2,39-5093.00,Shampooers
0,Not relevant,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
0,Not relevant,2,51-6041.00,Shoe and Leather Workers and Repairers
0,Not relevant,2,53-3053.00,Shuttle Drivers and Chauffeurs
0,Not relevant,2,51-3023.00,Slaughterers and Meat Packers
0,Not relevant,2,53-4041.00,Subway and Streetcar Operators
0,Not relevant,2,43-2011.00,"Switchboard Operators, Including Answering Service"
0,Not relevant,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
0,Not relevant,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
0,Not relevant,3,13-2082.00,Tax Preparers
0,Not relevant,2,51-2092.00,Team Assemblers
0,Not relevant,2,41-9041.00,Telemarketers
0,Not relevant,2,43-2021.00,Telephone Operators
0,Not relevant,2,43-3071.00,Tellers
0,Not relevant,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
0,Not relevant,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
0,Not relevant,2,51-9197.00,Tire Builders
0,Not relevant,2,49-3093.00,Tire Repairers and Changers
0,Not relevant,3,39-7011.00,Tour Guides and Escorts
0,Not relevant,4,11-3071.00,"Transportation, Storage, and Distribution Managers"
0,Not relevant,2,39-7012.00,Travel Guides
0,Not relevant,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
0,Not relevant,2,35-3031.00,Waiters and Waitresses
0,Not relevant,2,43-9022.00,Word Processors and Typists
