Importance,Level,Job Zone,Code,Occupation
44,30,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
44,30,2,53-4041.00,Subway and Streetcar Operators
41,43,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
41,41,3,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
41,41,4,13-2031.00,Budget Analysts
41,41,3,43-9031.00,Desktop Publishers
41,41,3,17-3012.00,Electrical and Electronics Drafters
41,41,2,13-1074.00,Farm Labor Contractors
41,41,4,15-1212.00,Information Security Analysts
41,41,4,19-1022.00,Microbiologists
41,41,5,25-1066.00,"Psychology Teachers, Postsecondary"
41,41,4,19-2099.01,Remote Sensing Scientists and Technologists
41,41,3,25-3021.00,Self-Enrichment Teachers
41,39,5,29-1291.00,Acupuncturists
41,39,5,25-4011.00,Archivists
41,39,4,17-2061.00,Computer Hardware Engineers
41,39,4,15-1251.00,Computer Programmers
41,39,3,13-1041.06,Coroners
41,39,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
41,39,4,15-1242.00,Database Administrators
41,39,2,49-9051.00,Electrical Power-Line Installers and Repairers
41,39,4,19-3092.00,Geographers
41,39,4,29-2011.04,Histotechnologists
41,39,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
41,39,4,17-2199.07,Photonics Engineers
41,39,2,43-5061.00,"Production, Planning, and Expediting Clerks"
41,39,3,29-1124.00,Radiation Therapists
41,37,3,51-6092.00,Fabric and Apparel Patternmakers
41,37,2,51-8092.00,Gas Plant Operators
41,37,1,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
41,37,4,17-2112.00,Industrial Engineers
41,37,5,25-4022.00,Librarians and Media Collections Specialists
41,37,3,51-8012.00,Power Distributors and Dispatchers
41,37,3,31-9099.01,Speech-Language Pathology Assistants
41,37,2,47-2022.00,Stonemasons
41,37,3,13-2082.00,Tax Preparers
41,37,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
41,37,4,53-6051.00,Transportation Inspectors
41,36,3,27-4011.00,Audio and Video Technicians
41,36,3,49-3023.00,Automotive Service Technicians and Mechanics
41,36,2,51-8013.03,Biomass Plant Technicians
41,36,2,35-2012.00,"Cooks, Institution and Cafeteria"
41,36,5,25-1063.00,"Economics Teachers, Postsecondary"
41,36,3,15-1299.02,Geographic Information Systems Technologists and Technicians
41,36,2,43-5051.00,Postal Service Clerks
41,36,2,43-4171.00,Receptionists and Information Clerks
41,36,3,29-2055.00,Surgical Technologists
41,34,3,15-1232.00,Computer User Support Specialists
41,34,2,39-3011.00,Gambling Dealers
41,34,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
41,32,2,53-6031.00,Automotive and Watercraft Service Attendants
41,32,2,49-3021.00,Automotive Body and Related Repairers
41,32,2,53-6011.00,Bridge and Lock Tenders
41,32,3,19-4031.00,Chemical Technicians
41,32,2,41-2012.00,Gambling Change Persons and Booth Cashiers
41,32,2,47-2231.00,Solar Photovoltaic Installers
41,30,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
41,30,2,39-5092.00,Manicurists and Pedicurists
41,30,2,43-9061.00,"Office Clerks, General"
41,30,3,39-7011.00,Tour Guides and Escorts
38,41,5,29-1071.01,Anesthesiologist Assistants
38,41,3,51-9071.06,Gem and Diamond Workers
38,41,4,19-4099.03,Remote Sensing Technicians
38,39,2,27-2011.00,Actors
38,39,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
38,39,3,49-9062.00,Medical Equipment Repairers
38,39,4,17-1022.00,Surveyors
38,37,3,27-2031.00,Dancers
38,37,3,31-9091.00,Dental Assistants
38,37,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
38,37,3,17-3024.01,Robotics Technicians
38,37,4,15-1253.00,Software Quality Assurance Analysts and Testers
38,37,5,15-2041.00,Statisticians
38,37,4,15-1299.01,Web Administrators
38,36,3,19-4012.00,Agricultural Technicians
38,36,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
38,36,2,39-3012.00,Gambling and Sports Book Writers and Runners
38,36,3,51-8013.04,Hydroelectric Plant Technicians
38,36,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
38,36,3,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
38,36,3,49-3052.00,Motorcycle Mechanics
38,36,4,25-4013.00,Museum Technicians and Conservators
38,36,2,17-3029.01,Non-Destructive Testing Specialists
38,36,3,31-9097.00,Phlebotomists
38,36,2,49-3092.00,Recreational Vehicle Service Technicians
38,36,4,19-4061.00,Social Science Research Assistants
38,36,2,51-6093.00,Upholsterers
38,34,3,49-2097.00,Audiovisual Equipment Installers and Repairers
38,34,2,47-2031.00,Carpenters
38,34,4,19-2031.00,Chemists
38,34,3,17-3022.00,Civil Engineering Technologists and Technicians
38,34,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
38,34,2,33-9031.00,Gambling Surveillance Officers and Gambling Investigators
38,34,2,47-4051.00,Highway Maintenance Workers
38,34,2,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
38,34,2,23-2093.00,"Title Examiners, Abstractors, and Searchers"
38,32,2,47-2021.00,Brickmasons and Blockmasons
38,32,3,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
38,32,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
38,32,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
38,32,3,29-2012.00,Medical and Clinical Laboratory Technicians
38,30,3,43-4011.00,Brokerage Clerks
38,30,1,53-7011.00,Conveyor Operators and Tenders
38,30,2,43-5041.00,"Meter Readers, Utilities"
38,30,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
38,29,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
38,29,1,47-5011.00,"Derrick Operators, Oil and Gas"
38,29,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
38,29,2,51-7021.00,Furniture Finishers
38,29,3,29-2052.00,Pharmacy Technicians
38,29,3,51-8021.00,Stationary Engineers and Boiler Operators
38,25,2,53-3052.00,"Bus Drivers, Transit and Intercity"
35,37,3,17-3027.01,Automotive Engineering Technicians
35,37,5,25-9044.00,"Teaching Assistants, Postsecondary"
35,36,1,39-3091.00,Amusement and Recreation Attendants
35,36,2,53-3051.00,"Bus Drivers, School"
35,36,4,13-2041.00,Credit Analysts
35,36,2,51-2051.00,Fiberglass Laminators and Fabricators
35,36,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
35,36,3,49-9063.00,Musical Instrument Repairers and Tuners
35,36,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians
35,34,2,45-2021.00,Animal Breeders
35,34,3,27-4012.00,Broadcast Technicians
35,34,4,29-2011.01,Cytogenetic Technologists
35,34,2,53-5022.00,Motorboat Operators
35,34,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
35,34,2,31-1122.00,Personal Care Aides
35,34,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
35,34,2,51-5112.00,Printing Press Operators
35,34,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
35,34,2,53-3053.00,Shuttle Drivers and Chauffeurs
35,34,2,51-2092.00,Team Assemblers
35,32,2,51-9081.00,Dental Laboratory Technicians
35,32,3,47-4021.00,Elevator and Escalator Installers and Repairers
35,32,2,31-9099.02,Endoscopy Technicians
35,32,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
35,32,3,17-3013.00,Mechanical Drafters
35,32,2,43-2011.00,"Switchboard Operators, Including Answering Service"
35,30,2,49-3022.00,Automotive Glass Installers and Repairers
35,30,4,17-1021.00,Cartographers and Photogrammetrists
35,30,2,51-8091.00,Chemical Plant and System Operators
35,30,2,43-4031.00,"Court, Municipal, and License Clerks"
35,30,2,43-9021.00,Data Entry Keyers
35,30,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
35,30,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
35,30,2,45-4011.00,Forest and Conservation Workers
35,30,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
35,30,3,43-6012.00,Legal Secretaries and Administrative Assistants
35,30,1,45-4022.00,Logging Equipment Operators
35,30,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
35,30,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
35,30,2,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
35,30,2,47-2221.00,Structural Iron and Steel Workers
35,30,2,37-3013.00,Tree Trimmers and Pruners
35,29,2,41-2011.00,Cashiers
35,29,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
35,29,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
35,27,2,47-2041.00,Carpet Installers
35,27,2,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
35,25,2,43-5021.00,Couriers and Messengers
35,25,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
35,23,2,39-5093.00,Shampooers
31,37,4,15-1231.00,Computer Network Support Specialists
31,36,3,19-4099.01,Quality Control Analysts
31,32,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
31,32,2,51-7011.00,Cabinetmakers and Bench Carpenters
31,32,2,49-9099.01,Geothermal Technicians
31,32,2,51-9022.00,"Grinding and Polishing Workers, Hand"
31,32,2,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
31,32,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
31,32,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
31,32,2,49-9094.00,Locksmiths and Safe Repairers
31,32,3,49-9071.00,"Maintenance and Repair Workers, General"
31,32,2,51-4051.00,Metal-Refining Furnace Operators and Tenders
31,32,3,29-2034.00,Radiologic Technologists and Technicians
31,32,2,49-9052.00,Telecommunications Line Installers and Repairers
31,30,2,39-6011.00,Baggage Porters and Bellhops
31,30,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
31,30,1,35-2011.00,"Cooks, Fast Food"
31,30,2,35-2015.00,"Cooks, Short Order"
31,30,3,39-4011.00,Embalmers
31,30,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
31,30,1,45-4021.00,Fallers
31,30,2,43-4071.00,File Clerks
31,30,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators
31,30,4,17-1022.01,Geodetic Surveyors
31,30,2,47-2121.00,Glaziers
31,30,1,51-6011.00,Laundry and Dry-Cleaning Workers
31,30,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
31,30,3,51-4041.00,Machinists
31,30,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
31,30,2,43-9071.00,"Office Machine Operators, Except Computer"
31,30,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
31,30,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
31,30,1,47-2161.00,Plasterers and Stucco Masons
31,30,2,49-3043.00,Rail Car Repairers
31,30,2,49-9096.00,Riggers
31,30,2,47-5043.00,"Roof Bolters, Mining"
31,30,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
31,30,2,51-9141.00,Semiconductor Processing Technicians
31,30,2,51-6041.00,Shoe and Leather Workers and Repairers
31,30,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
31,29,3,39-5011.00,Barbers
31,29,3,53-7021.00,Crane and Tower Operators
31,29,5,29-2011.02,Cytotechnologists
31,29,2,53-7031.00,Dredge Operators
31,29,2,51-2031.00,Engine and Other Machine Assemblers
31,29,2,47-3012.00,Helpers--Carpenters
31,29,2,51-9083.00,Ophthalmic Laboratory Technicians
31,29,2,47-2044.00,Tile and Stone Setters
31,29,2,49-3093.00,Tire Repairers and Changers
31,27,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
31,27,2,47-2181.00,Roofers
31,27,2,53-7065.00,Stockers and Order Fillers
31,25,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
31,25,3,29-2057.00,Ophthalmic Medical Technicians
31,25,2,53-6021.00,Parking Attendants
31,25,2,31-9095.00,Pharmacy Aides
31,21,2,31-1132.00,Orderlies
28,34,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
28,32,2,47-5041.00,Continuous Mining Machine Operators
28,32,2,51-5113.00,Print Binding and Finishing Workers
28,32,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
28,30,3,43-3021.00,Billing and Posting Clerks
28,30,3,49-9061.00,Camera and Photographic Equipment Repairers
28,30,2,43-4121.00,"Library Assistants, Clerical"
28,30,1,37-2012.00,Maids and Housekeeping Cleaners
28,30,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
28,30,2,51-8013.00,Power Plant Operators
28,30,3,49-9097.00,Signal and Track Switch Repairers
28,30,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
28,30,3,49-9064.00,Watch and Clock Repairers
28,29,1,51-9031.00,"Cutters and Trimmers, Hand"
28,29,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
28,29,2,51-9194.00,Etchers and Engravers
28,29,1,45-3031.00,Fishing and Hunting Workers
28,29,2,35-3041.00,"Food Servers, Nonrestaurant"
28,29,2,47-5081.00,Helpers--Extraction Workers
28,29,3,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
28,29,3,25-4031.00,Library Technicians
28,29,3,49-9043.00,"Maintenance Workers, Machinery"
28,29,2,43-6013.00,Medical Secretaries and Administrative Assistants
28,29,3,51-7031.00,"Model Makers, Wood"
28,29,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
28,29,2,39-3021.00,Motion Picture Projectionists
28,29,3,17-3029.08,Photonics Technicians
28,29,2,51-6042.00,Shoe Machine Operators and Tenders
28,29,2,51-2041.00,Structural Metal Fabricators and Fitters
28,29,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
28,27,2,51-9011.00,Chemical Equipment Operators and Tenders
28,27,2,51-2022.00,Electrical and Electronic Equipment Assemblers
28,27,2,47-2142.00,Paperhangers
28,27,2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
28,27,3,49-2098.00,Security and Fire Alarm Systems Installers
28,27,2,47-2211.00,Sheet Metal Workers
28,25,2,35-2014.00,"Cooks, Restaurant"
28,25,2,33-9091.00,Crossing Guards and Flaggers
28,25,1,47-2043.00,Floor Sanders and Finishers
28,25,2,47-3013.00,Helpers--Electricians
28,25,3,49-9041.00,Industrial Machinery Mechanics
28,25,2,51-4192.00,"Layout Workers, Metal and Plastic"
28,23,1,47-2051.00,Cement Masons and Concrete Finishers
28,23,2,43-9022.00,Word Processors and Typists
28,21,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
25,32,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
25,32,2,51-9162.00,Computer Numerically Controlled Tool Programmers
25,30,4,19-4021.00,Biological Technicians
25,30,2,51-3092.00,Food Batchmakers
25,30,2,43-5052.00,Postal Service Mail Carriers
25,30,2,53-7121.00,"Tank Car, Truck, and Ship Loaders"
25,29,2,47-2011.00,Boilermakers
25,29,2,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
25,29,2,47-2061.00,Construction Laborers
25,29,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
25,29,1,35-3023.00,Fast Food and Counter Workers
25,29,2,47-4031.00,Fence Erectors
25,29,2,39-4021.00,Funeral Attendants
25,29,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
25,29,2,47-2141.00,"Painters, Construction and Maintenance"
25,29,1,51-9123.00,"Painting, Coating, and Decorating Workers"
25,29,3,43-3051.00,Payroll and Timekeeping Clerks
25,29,1,47-2151.00,Pipelayers
25,29,3,51-9195.05,"Potters, Manufacturing"
25,29,2,51-4052.00,"Pourers and Casters, Metal"
25,29,2,53-7081.00,Refuse and Recyclable Material Collectors
25,29,1,47-5051.00,"Rock Splitters, Quarry"
25,29,3,53-5031.00,Ship Engineers
25,29,2,47-2082.00,Tapers
25,29,2,51-8031.00,Water and Wastewater Treatment Plant and System Operators
25,27,2,51-9191.00,Adhesive Bonding Machine Operators and Tenders
25,27,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
25,27,3,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
25,27,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
25,27,2,53-7063.00,Machine Feeders and Offbearers
25,27,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
25,27,2,51-2061.00,Timing Device Assemblers and Adjusters
25,27,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
25,25,1,45-2091.00,Agricultural Equipment Operators
25,25,2,51-3011.00,Bakers
25,25,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
25,25,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
25,25,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
25,25,2,35-2021.00,Food Preparation Workers
25,25,3,19-4013.00,Food Science Technicians
25,25,2,47-3016.00,Helpers--Roofers
25,25,3,29-2012.01,Histology Technicians
25,25,2,53-7051.00,Industrial Truck and Tractor Operators
25,25,2,47-2132.00,"Insulation Workers, Mechanical"
25,25,2,53-3033.00,Light Truck Drivers
25,25,2,53-4011.00,Locomotive Engineers
25,25,2,41-9012.00,Models
25,25,3,29-2099.01,Neurodiagnostic Technologists
25,25,3,31-1131.00,Nursing Assistants
25,25,3,51-4062.00,"Patternmakers, Metal and Plastic"
25,25,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
25,25,2,43-2021.00,Telephone Operators
25,25,2,47-2053.00,Terrazzo Workers and Finishers
25,25,3,49-9081.00,Wind Turbine Service Technicians
25,23,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
25,23,2,47-2081.00,Drywall and Ceiling Tile Installers
25,23,2,51-3093.00,Food Cooking Machine Operators and Tenders
25,23,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
25,23,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
25,23,1,37-3011.00,Landscaping and Groundskeeping Workers
25,23,3,31-9011.00,Massage Therapists
25,23,2,31-9093.00,Medical Equipment Preparers
25,23,3,49-3051.00,Motorboat Mechanics and Service Technicians
25,21,2,51-4071.00,Foundry Mold and Coremakers
25,21,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
25,21,2,53-7062.04,Recycling and Reclamation Workers
25,21,1,47-5071.00,"Roustabouts, Oil and Gas"
25,21,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
25,18,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
25,18,2,53-7073.00,Wellhead Pumpers
22,27,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
22,25,2,39-2021.00,Animal Caretakers
22,25,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
22,25,2,51-9161.00,Computer Numerically Controlled Tool Operators
22,25,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
22,25,2,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
22,25,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
22,25,3,51-7032.00,"Patternmakers, Wood"
22,25,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
22,25,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
22,25,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
22,23,1,35-9021.00,Dishwashers
22,23,2,51-2023.00,Electromechanical Equipment Assemblers
22,23,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
22,23,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
22,23,2,47-2072.00,Pile Driver Operators
22,23,2,47-2171.00,Reinforcing Iron and Rebar Workers
22,23,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
22,23,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
22,23,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
22,23,3,51-4111.00,Tool and Die Makers
22,21,1,45-2041.00,"Graders and Sorters, Agricultural Products"
22,21,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
22,21,3,51-4061.00,"Model Makers, Metal and Plastic"
22,21,4,43-9081.00,Proofreaders and Copy Markers
22,21,1,51-6051.00,"Sewers, Hand"
22,21,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
22,20,2,51-9198.00,Helpers--Production Workers
22,20,3,31-9094.00,Medical Transcriptionists
22,20,2,51-9197.00,Tire Builders
22,18,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
22,14,2,53-7061.00,Cleaners of Vehicles and Equipment
22,13,2,51-3023.00,Slaughterers and Meat Packers
19,21,1,51-6031.00,Sewing Machine Operators
19,18,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
19,13,3,27-3092.00,Court Reporters and Simultaneous Captioners
16,20,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
16,9,2,53-7064.00,"Packers and Packagers, Hand"
