Importance,Level,Job Zone,Code,Occupation
38,30,1,47-2051.00,Cement Masons and Concrete Finishers
38,30,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
38,30,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
38,30,2,49-9031.00,Home Appliance Repairers
38,30,3,39-5091.00,"Makeup Artists, Theatrical and Performance"
38,30,2,43-9071.00,"Office Machine Operators, Except Computer"
38,30,2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
38,29,2,47-5081.00,Helpers--Extraction Workers
38,29,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
38,29,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians
38,29,2,51-9083.00,Ophthalmic Laboratory Technicians
38,29,3,29-2052.00,Pharmacy Technicians
38,27,2,47-2041.00,Carpet Installers
35,43,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
35,39,3,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
35,39,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
35,39,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
35,37,4,13-2031.00,Budget Analysts
35,37,2,39-3012.00,Gambling and Sports Book Writers and Runners
35,37,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
35,37,3,19-4051.00,Nuclear Technicians
35,37,5,29-1127.00,Speech-Language Pathologists
35,36,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
35,36,5,29-1299.02,Orthoptists
35,36,4,27-1014.00,Special Effects Artists and Animators
35,36,2,23-2093.00,"Title Examiners, Abstractors, and Searchers"
35,34,2,27-2011.00,Actors
35,34,4,41-3011.00,Advertising Sales Agents
35,34,3,49-2097.00,Audiovisual Equipment Installers and Repairers
35,34,3,15-1232.00,Computer User Support Specialists
35,34,2,41-9011.00,Demonstrators and Product Promoters
35,34,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants
35,34,3,33-2011.00,Firefighters
35,34,2,33-3041.00,Parking Enforcement Workers
35,34,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
35,34,2,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
35,34,4,19-4061.00,Social Science Research Assistants
35,34,3,47-2152.04,Solar Thermal Installers and Technicians
35,34,3,51-8021.00,Stationary Engineers and Boiler Operators
35,32,3,17-3027.01,Automotive Engineering Technicians
35,32,2,41-2021.00,Counter and Rental Clerks
35,32,3,53-7021.00,Crane and Tower Operators
35,32,2,51-9081.00,Dental Laboratory Technicians
35,32,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
35,32,2,51-2051.00,Fiberglass Laminators and Fabricators
35,32,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
35,32,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
35,32,4,13-2053.00,Insurance Underwriters
35,32,3,49-9071.00,"Maintenance and Repair Workers, General"
35,32,3,31-9092.00,Medical Assistants
35,32,2,53-7065.00,Stockers and Order Fillers
35,32,3,25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education"
35,32,2,43-3071.00,Tellers
35,32,2,49-3093.00,Tire Repairers and Changers
35,32,2,51-6093.00,Upholsterers
35,32,3,15-1254.00,Web Developers
35,30,3,33-3011.00,Bailiffs
35,30,2,43-4051.00,Customer Service Representatives
35,30,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
35,30,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
35,30,3,13-1032.00,"Insurance Appraisers, Auto Damage"
35,30,2,39-9011.01,Nannies
35,30,3,29-2099.01,Neurodiagnostic Technologists
35,30,2,41-2031.00,Retail Salespersons
35,30,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
35,30,3,29-9093.00,Surgical Assistants
35,30,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
35,29,3,27-2031.00,Dancers
35,29,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
35,29,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
35,29,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
35,27,2,51-9161.00,Computer Numerically Controlled Tool Operators
35,27,2,49-9094.00,Locksmiths and Safe Repairers
35,27,2,45-4023.00,Log Graders and Scalers
35,27,1,47-5071.00,"Roustabouts, Oil and Gas"
35,27,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
35,25,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
35,25,3,25-9043.00,"Teaching Assistants, Special Education"
31,37,4,15-1252.00,Software Developers
31,36,3,29-1292.00,Dental Hygienists
31,36,4,27-1024.00,Graphic Designers
31,36,4,21-1092.00,Probation Officers and Correctional Treatment Specialists
31,34,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
31,34,2,35-2014.00,"Cooks, Restaurant"
31,34,3,17-3013.00,Mechanical Drafters
31,34,3,49-9062.00,Medical Equipment Repairers
31,34,3,27-1026.00,Merchandise Displayers and Window Trimmers
31,34,3,17-3029.08,Photonics Technicians
31,34,2,51-8013.00,Power Plant Operators
31,34,2,31-1133.00,Psychiatric Aides
31,34,4,21-1093.00,Social and Human Service Assistants
31,34,5,15-2041.00,Statisticians
31,32,1,45-2091.00,Agricultural Equipment Operators
31,32,3,17-3022.00,Civil Engineering Technologists and Technicians
31,32,4,15-1231.00,Computer Network Support Specialists
31,32,2,43-4021.00,Correspondence Clerks
31,32,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
31,32,2,47-4031.00,Fence Erectors
31,32,2,43-3041.00,Gambling Cage Workers
31,32,2,47-3016.00,Helpers--Roofers
31,32,2,31-1121.00,Home Health Aides
31,32,1,45-4022.00,Logging Equipment Operators
31,32,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
31,32,3,51-5111.00,Prepress Technicians and Workers
31,32,2,47-5043.00,"Roof Bolters, Mining"
31,32,5,25-9044.00,"Teaching Assistants, Postsecondary"
31,30,3,43-3021.00,Billing and Posting Clerks
31,30,2,47-2021.00,Brickmasons and Blockmasons
31,30,2,53-6011.00,Bridge and Lock Tenders
31,30,4,17-1021.00,Cartographers and Photogrammetrists
31,30,2,39-9011.00,Childcare Workers
31,30,2,39-3092.00,Costume Attendants
31,30,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
31,30,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
31,30,2,41-2012.00,Gambling Change Persons and Booth Cashiers
31,30,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators
31,30,2,43-4121.00,"Library Assistants, Clerical"
31,30,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
31,30,4,25-4013.00,Museum Technicians and Conservators
31,30,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
31,30,3,19-4012.01,Precision Agriculture Technicians
31,29,3,49-3023.00,Automotive Service Technicians and Mechanics
31,29,2,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
31,29,2,35-2015.00,"Cooks, Short Order"
31,29,1,51-9031.00,"Cutters and Trimmers, Hand"
31,29,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
31,29,3,31-9091.00,Dental Assistants
31,29,2,51-2022.00,Electrical and Electronic Equipment Assemblers
31,29,2,31-9099.02,Endoscopy Technicians
31,29,4,13-1041.03,Equal Opportunity Representatives and Officers
31,29,2,35-3041.00,"Food Servers, Nonrestaurant"
31,29,2,47-2132.00,"Insulation Workers, Mechanical"
31,29,1,51-6011.00,Laundry and Dry-Cleaning Workers
31,29,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
31,29,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
31,29,2,31-1122.00,Personal Care Aides
31,29,3,33-9021.00,Private Detectives and Investigators
31,29,2,53-7062.04,Recycling and Reclamation Workers
31,29,2,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
31,29,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
31,27,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
31,27,3,43-4061.00,"Eligibility Interviewers, Government Programs"
31,27,2,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
31,27,4,27-4032.00,Film and Video Editors
31,27,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
31,27,2,47-2044.00,Tile and Stone Setters
31,25,2,43-4071.00,File Clerks
31,25,2,51-9141.00,Semiconductor Processing Technicians
31,21,3,29-2012.01,Histology Technicians
28,37,4,13-2071.00,Credit Counselors
28,36,4,13-2022.00,Appraisers of Personal and Business Property
28,34,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
28,34,3,31-2012.00,Occupational Therapy Aides
28,34,3,27-4014.00,Sound Engineering Technicians
28,32,2,49-3021.00,Automotive Body and Related Repairers
28,32,2,39-6011.00,Baggage Porters and Bellhops
28,32,2,51-8013.03,Biomass Plant Technicians
28,32,2,43-5011.00,Cargo and Freight Agents
28,32,2,27-1023.00,Floral Designers
28,32,3,51-8013.04,Hydroelectric Plant Technicians
28,32,4,27-2042.00,Musicians and Singers
28,32,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
28,30,4,19-4021.00,Biological Technicians
28,30,2,51-9162.00,Computer Numerically Controlled Tool Programmers
28,30,3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
28,30,2,51-2031.00,Engine and Other Machine Assemblers
28,30,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
28,30,3,51-6092.00,Fabric and Apparel Patternmakers
28,30,2,51-3092.00,Food Batchmakers
28,30,2,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
28,30,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
28,30,3,29-2035.00,Magnetic Resonance Imaging Technologists
28,30,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
28,30,1,51-9123.00,"Painting, Coating, and Decorating Workers"
28,30,4,13-2052.00,Personal Financial Advisors
28,30,2,31-2022.00,Physical Therapist Aides
28,30,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
28,30,4,27-3042.00,Technical Writers
28,29,2,53-6031.00,Automotive and Watercraft Service Attendants
28,29,2,43-3011.00,Bill and Account Collectors
28,29,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
28,29,4,15-2051.01,Business Intelligence Analysts
28,29,4,15-1243.01,Data Warehousing Specialists
28,29,3,47-4021.00,Elevator and Escalator Installers and Repairers
28,29,2,51-9194.00,Etchers and Engravers
28,29,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
28,29,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
28,29,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
28,29,3,51-9071.06,Gem and Diamond Workers
28,29,2,47-2121.00,Glaziers
28,29,2,51-9022.00,"Grinding and Polishing Workers, Hand"
28,29,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
28,29,1,37-2012.00,Maids and Housekeeping Cleaners
28,29,3,51-7031.00,"Model Makers, Wood"
28,29,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
28,29,2,43-9061.00,"Office Clerks, General"
28,29,2,41-2022.00,Parts Salespersons
28,29,2,53-6061.00,Passenger Attendants
28,29,3,51-7032.00,"Patternmakers, Wood"
28,29,5,19-3094.00,Political Scientists
28,29,2,43-5051.00,Postal Service Clerks
28,29,2,51-5112.00,Printing Press Operators
28,29,2,47-2181.00,Roofers
28,29,3,49-2098.00,Security and Fire Alarm Systems Installers
28,29,2,33-9032.00,Security Guards
28,29,4,15-1253.00,Software Quality Assurance Analysts and Testers
28,29,3,41-4011.07,Solar Sales Representatives and Assessors
28,29,3,31-9099.01,Speech-Language Pathology Assistants
28,29,2,51-2041.00,Structural Metal Fabricators and Fitters
28,29,2,53-4041.00,Subway and Streetcar Operators
28,29,2,47-2082.00,Tapers
28,29,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
28,29,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
28,29,2,53-7073.00,Wellhead Pumpers
28,27,1,35-3023.01,Baristas
28,27,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
28,27,2,47-4051.00,Highway Maintenance Workers
28,27,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
28,27,3,43-6012.00,Legal Secretaries and Administrative Assistants
28,27,3,49-9043.00,"Maintenance Workers, Machinery"
28,27,2,43-5041.00,"Meter Readers, Utilities"
28,27,3,49-3052.00,Motorcycle Mechanics
28,27,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
28,27,2,47-2171.00,Reinforcing Iron and Rebar Workers
28,27,2,51-6041.00,Shoe and Leather Workers and Repairers
28,27,2,51-6042.00,Shoe Machine Operators and Tenders
28,27,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
28,27,2,47-2053.00,Terrazzo Workers and Finishers
28,27,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
28,25,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
28,25,2,45-4011.00,Forest and Conservation Workers
28,25,2,39-3011.00,Gambling Dealers
28,25,3,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
28,25,1,37-3011.00,Landscaping and Groundskeeping Workers
28,25,3,43-4141.00,New Accounts Clerks
28,25,2,47-2142.00,Paperhangers
28,25,2,53-6021.00,Parking Attendants
28,23,2,43-4151.00,Order Clerks
28,21,2,53-3052.00,"Bus Drivers, Transit and Intercity"
25,36,3,33-3021.02,Police Identification and Records Officers
25,34,4,13-2023.00,Appraisers and Assessors of Real Estate
25,32,3,29-2092.00,Hearing Aid Specialists
25,32,3,43-4131.00,Loan Interviewers and Clerks
25,30,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
25,30,4,33-3021.06,Intelligence Analysts
25,30,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
25,30,5,15-2021.00,Mathematicians
25,30,2,47-2141.00,"Painters, Construction and Maintenance"
25,30,3,49-9097.00,Signal and Track Switch Repairers
25,29,1,39-3091.00,Amusement and Recreation Attendants
25,29,2,33-9011.00,Animal Control Workers
25,29,2,47-2011.00,Boilermakers
25,29,4,27-3011.00,Broadcast Announcers and Radio Disc Jockeys
25,29,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
25,29,2,41-2011.00,Cashiers
25,29,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
25,29,2,39-6012.00,Concierges
25,29,3,27-1012.00,Craft Artists
25,29,2,53-3031.00,Driver/Sales Workers
25,29,2,47-2081.00,Drywall and Ceiling Tile Installers
25,29,2,51-3093.00,Food Cooking Machine Operators and Tenders
25,29,2,47-3012.00,Helpers--Carpenters
25,29,1,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
25,29,2,43-9041.00,Insurance Claims and Policy Processing Clerks
25,29,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
25,29,3,51-4041.00,Machinists
25,29,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
25,29,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
25,29,3,29-2057.00,Ophthalmic Medical Technicians
25,29,3,43-3051.00,Payroll and Timekeeping Clerks
25,29,1,47-2151.00,Pipelayers
25,29,2,43-4171.00,Receptionists and Information Clerks
25,29,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
25,29,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
25,29,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
25,29,2,51-8031.00,Water and Wastewater Treatment Plant and System Operators
25,27,5,29-1291.00,Acupuncturists
25,27,2,49-3022.00,Automotive Glass Installers and Repairers
25,27,4,13-2041.00,Credit Analysts
25,27,2,51-4071.00,Foundry Mold and Coremakers
25,27,4,41-3021.00,Insurance Sales Agents
25,27,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
25,27,2,39-5092.00,Manicurists and Pedicurists
25,27,3,31-1131.00,Nursing Assistants
25,27,3,23-2011.00,Paralegals and Legal Assistants
25,27,3,51-9195.05,"Potters, Manufacturing"
25,27,3,39-5094.00,Skincare Specialists
25,27,2,49-9052.00,Telecommunications Line Installers and Repairers
25,27,3,49-9064.00,Watch and Clock Repairers
25,25,2,45-2021.00,Animal Breeders
25,25,2,39-2021.00,Animal Caretakers
25,25,5,23-1022.00,"Arbitrators, Mediators, and Conciliators"
25,25,3,39-5011.00,Barbers
25,25,2,53-3051.00,"Bus Drivers, School"
25,25,2,47-2061.00,Construction Laborers
25,25,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
25,25,1,35-3023.00,Fast Food and Counter Workers
25,25,3,51-4062.00,"Patternmakers, Metal and Plastic"
25,25,2,51-4052.00,"Pourers and Casters, Metal"
25,25,2,53-7081.00,Refuse and Recyclable Material Collectors
25,25,1,51-6051.00,"Sewers, Hand"
25,25,3,13-2082.00,Tax Preparers
25,25,2,43-2021.00,Telephone Operators
25,25,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
25,23,2,51-3011.00,Bakers
25,23,3,49-9061.00,Camera and Photographic Equipment Repairers
25,23,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
25,23,2,47-3013.00,Helpers--Electricians
25,23,2,53-3033.00,Light Truck Drivers
25,23,2,31-9093.00,Medical Equipment Preparers
25,23,2,39-5093.00,Shampooers
25,23,2,51-2061.00,Timing Device Assemblers and Adjusters
25,23,3,39-7011.00,Tour Guides and Escorts
25,21,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
25,21,1,35-2011.00,"Cooks, Fast Food"
25,21,1,45-4021.00,Fallers
25,21,2,35-2021.00,Food Preparation Workers
25,21,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
25,20,2,53-7061.00,Cleaners of Vehicles and Equipment
25,20,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
25,14,4,27-3043.05,"Poets, Lyricists and Creative Writers"
22,32,2,51-4192.00,"Layout Workers, Metal and Plastic"
22,29,3,19-4099.01,Quality Control Analysts
22,25,2,51-9191.00,Adhesive Bonding Machine Operators and Tenders
22,25,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
22,25,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
22,25,3,49-3051.00,Motorboat Mechanics and Service Technicians
22,25,3,49-9063.00,Musical Instrument Repairers and Tuners
22,25,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
22,25,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
22,25,2,43-9022.00,Word Processors and Typists
22,23,2,51-2023.00,Electromechanical Equipment Assemblers
22,23,1,47-2043.00,Floor Sanders and Finishers
22,23,2,51-9198.00,Helpers--Production Workers
22,23,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
22,23,2,39-3021.00,Motion Picture Projectionists
22,23,2,31-1132.00,Orderlies
22,23,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
22,23,2,31-9095.00,Pharmacy Aides
22,23,2,49-3092.00,Recreational Vehicle Service Technicians
22,23,1,47-5051.00,"Rock Splitters, Quarry"
22,23,3,51-4111.00,Tool and Die Makers
22,23,3,41-3041.00,Travel Agents
22,23,2,35-3031.00,Waiters and Waitresses
22,23,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
22,21,1,35-9021.00,Dishwashers
22,21,2,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
22,21,2,53-7051.00,Industrial Truck and Tractor Operators
22,21,2,51-3023.00,Slaughterers and Meat Packers
22,21,2,51-9197.00,Tire Builders
22,21,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
22,20,2,43-5021.00,Couriers and Messengers
22,20,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
22,20,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
22,20,2,53-7063.00,Machine Feeders and Offbearers
22,20,3,51-4061.00,"Model Makers, Metal and Plastic"
22,20,2,47-2072.00,Pile Driver Operators
22,20,2,43-2011.00,"Switchboard Operators, Including Answering Service"
22,14,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
19,23,2,53-3053.00,Shuttle Drivers and Chauffeurs
19,21,1,51-6031.00,Sewing Machine Operators
19,18,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
19,18,2,53-7064.00,"Packers and Packagers, Hand"
19,16,2,39-4021.00,Funeral Attendants
19,16,3,31-9094.00,Medical Transcriptionists
19,13,5,23-1012.00,Judicial Law Clerks
19,13,3,31-9011.00,Massage Therapists
16,16,2,41-9041.00,Telemarketers
16,14,2,33-9091.00,Crossing Guards and Flaggers
16,13,4,43-9081.00,Proofreaders and Copy Markers
13,11,2,41-9012.00,Models
13,11,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
13,7,3,27-3092.00,Court Reporters and Simultaneous Captioners
10,9,1,45-2041.00,"Graders and Sorters, Agricultural Products"
0,Not relevant,2,43-5052.00,Postal Service Mail Carriers
