Importance,Level,Job Zone,Code,Occupation
19,14,3,29-2033.00,Nuclear Medicine Technologists
19,14,3,19-4051.00,Nuclear Technicians
19,14,3,17-3024.01,Robotics Technicians
19,14,4,15-1252.00,Software Developers
19,14,2,47-2221.00,Structural Iron and Steel Workers
19,14,4,17-2112.02,Validation Engineers
19,13,2,53-1041.00,Aircraft Cargo Handling Supervisors
19,13,2,51-3011.00,Bakers
19,13,1,47-2051.00,Cement Masons and Concrete Finishers
19,13,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
19,13,2,39-6012.00,Concierges
19,13,3,31-9091.00,Dental Assistants
19,13,3,29-2032.00,Diagnostic Medical Sonographers
19,13,2,53-3031.00,Driver/Sales Workers
19,13,2,47-5081.00,Helpers--Extraction Workers
19,13,5,25-1125.00,"History Teachers, Postsecondary"
19,13,2,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
19,13,2,45-4023.00,Log Graders and Scalers
19,13,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
19,13,3,49-9043.00,"Maintenance Workers, Machinery"
19,13,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
19,13,2,31-9093.00,Medical Equipment Preparers
19,13,2,51-4051.00,Metal-Refining Furnace Operators and Tenders
19,13,5,29-1161.00,Nurse Midwives
19,13,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
19,13,2,51-9083.00,Ophthalmic Laboratory Technicians
19,13,2,31-9095.00,Pharmacy Aides
19,13,2,49-3043.00,Rail Car Repairers
19,13,2,49-3092.00,Recreational Vehicle Service Technicians
19,13,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
19,13,4,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
19,13,1,51-6031.00,Sewing Machine Operators
19,13,3,27-4014.00,Sound Engineering Technicians
19,13,3,25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education"
19,11,5,29-1291.00,Acupuncturists
19,11,2,51-9191.00,Adhesive Bonding Machine Operators and Tenders
19,11,3,53-2021.00,Air Traffic Controllers
19,11,2,39-2021.00,Animal Caretakers
19,11,3,27-4031.00,"Camera Operators, Television, Video, and Film"
19,11,3,29-2031.00,Cardiovascular Technologists and Technicians
19,11,2,51-9162.00,Computer Numerically Controlled Tool Programmers
19,11,3,33-3051.04,Customs and Border Protection Officers
19,11,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
19,11,2,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
19,11,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
19,11,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
19,11,4,13-2061.00,Financial Examiners
19,11,2,51-4071.00,Foundry Mold and Coremakers
19,11,2,53-7063.00,Machine Feeders and Offbearers
19,11,3,49-3051.00,Motorboat Mechanics and Service Technicians
19,11,3,31-2011.00,Occupational Therapy Assistants
19,11,5,29-2091.00,Orthotists and Prosthetists
19,11,2,47-2141.00,"Painters, Construction and Maintenance"
19,11,3,31-9097.00,Phlebotomists
19,11,2,51-4052.00,"Pourers and Casters, Metal"
19,11,3,19-4012.01,Precision Agriculture Technicians
19,11,5,25-1066.00,"Psychology Teachers, Postsecondary"
19,11,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
19,11,2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
19,11,2,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
19,11,2,53-4031.00,Railroad Conductors and Yardmasters
19,11,3,49-2098.00,Security and Fire Alarm Systems Installers
19,11,3,53-5031.00,Ship Engineers
19,11,4,25-2058.00,"Special Education Teachers, Secondary School"
19,11,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
19,11,3,13-2082.00,Tax Preparers
19,11,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
19,11,2,49-9052.00,Telecommunications Line Installers and Repairers
19,11,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
19,11,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
19,11,2,49-3093.00,Tire Repairers and Changers
16,20,4,29-1141.00,Registered Nurses
16,18,4,13-2023.00,Appraisers and Assessors of Real Estate
16,18,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
16,16,4,19-3092.00,Geographers
16,16,3,29-2092.00,Hearing Aid Specialists
16,16,2,47-3016.00,Helpers--Roofers
16,16,2,43-4151.00,Order Clerks
16,16,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
16,14,4,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
16,14,2,27-2021.00,Athletes and Sports Competitors
16,14,4,15-2099.01,Bioinformatics Technicians
16,14,3,13-1041.06,Coroners
16,14,5,19-3011.00,Economists
16,14,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
16,14,5,29-1215.00,Family Medicine Physicians
16,14,5,29-1229.02,Hospitalists
16,14,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
16,14,1,51-6011.00,Laundry and Dry-Cleaning Workers
16,14,5,29-9099.01,Midwives
16,14,4,21-1092.00,Probation Officers and Correctional Treatment Specialists
16,14,5,29-1223.00,Psychiatrists
16,14,2,47-2022.00,Stonemasons
16,14,2,43-3071.00,Tellers
16,14,2,33-9093.00,Transportation Security Screeners
16,14,3,49-9081.00,Wind Turbine Service Technicians
16,13,3,49-9092.00,Commercial Divers
16,13,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
16,13,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
16,13,4,27-4032.00,Film and Video Editors
16,13,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
16,13,3,49-9041.00,Industrial Machinery Mechanics
16,13,2,53-7051.00,Industrial Truck and Tractor Operators
16,13,2,53-4011.00,Locomotive Engineers
16,13,3,51-4061.00,"Model Makers, Metal and Plastic"
16,13,2,43-9061.00,"Office Clerks, General"
16,13,3,27-4021.00,Photographers
16,13,2,47-4091.00,Segmental Pavers
16,13,5,25-1113.00,"Social Work Teachers, Postsecondary"
16,13,4,25-2056.00,"Special Education Teachers, Elementary School"
16,13,2,53-7065.00,Stockers and Order Fillers
16,13,3,17-3031.00,Surveying and Mapping Technicians
16,13,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
16,11,2,45-2011.00,Agricultural Inspectors
16,11,3,49-3011.00,Aircraft Mechanics and Service Technicians
16,11,3,53-2022.00,Airfield Operations Specialists
16,11,5,25-1011.00,"Business Teachers, Postsecondary"
16,11,4,17-1021.00,Cartographers and Photogrammetrists
16,11,3,53-2012.00,Commercial Pilots
16,11,2,43-5021.00,Couriers and Messengers
16,11,4,13-2071.00,Credit Counselors
16,11,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
16,11,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
16,11,4,13-1041.01,Environmental Compliance Inspectors
16,11,4,33-3031.00,Fish and Game Wardens
16,11,2,51-3093.00,Food Cooking Machine Operators and Tenders
16,11,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators
16,11,3,15-1299.02,Geographic Information Systems Technologists and Technicians
16,11,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
16,11,5,21-1022.00,Healthcare Social Workers
16,11,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
16,11,3,29-2012.01,Histology Technicians
16,11,5,19-3093.00,Historians
16,11,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
16,11,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
16,11,3,51-4041.00,Machinists
16,11,3,27-1026.00,Merchandise Displayers and Window Trimmers
16,11,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
16,11,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
16,11,2,53-6021.00,Parking Attendants
16,11,3,51-9195.05,"Potters, Manufacturing"
16,11,2,51-5113.00,Print Binding and Finishing Workers
16,11,2,51-5112.00,Printing Press Operators
16,11,1,47-5071.00,"Roustabouts, Oil and Gas"
16,11,2,51-6041.00,Shoe and Leather Workers and Repairers
16,11,3,49-9097.00,Signal and Track Switch Repairers
16,11,5,19-3041.00,Sociologists
16,11,5,25-1067.00,"Sociology Teachers, Postsecondary"
16,11,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
16,9,2,33-9011.00,Animal Control Workers
16,9,5,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
16,9,2,47-2011.00,Boilermakers
16,9,3,27-2032.00,Choreographers
16,9,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
16,9,3,15-1232.00,Computer User Support Specialists
16,9,1,35-2011.00,"Cooks, Fast Food"
16,9,2,41-9011.00,Demonstrators and Product Promoters
16,9,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
16,9,2,47-2081.00,Drywall and Ceiling Tile Installers
16,9,2,51-2023.00,Electromechanical Equipment Assemblers
16,9,3,47-4021.00,Elevator and Escalator Installers and Repairers
16,9,2,51-2031.00,Engine and Other Machine Assemblers
16,9,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
16,9,2,33-9031.00,Gambling Surveillance Officers and Gambling Investigators
16,9,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
16,9,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
16,9,2,51-9198.00,Helpers--Production Workers
16,9,2,47-4051.00,Highway Maintenance Workers
16,9,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
16,9,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
16,9,1,37-2012.00,Maids and Housekeeping Cleaners
16,9,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
16,9,5,15-2021.00,Mathematicians
16,9,5,21-1014.00,Mental Health Counselors
16,9,4,27-3043.05,"Poets, Lyricists and Creative Writers"
16,9,3,33-3021.02,Police Identification and Records Officers
16,9,5,19-3094.00,Political Scientists
16,9,3,51-8012.00,Power Distributors and Dispatchers
16,9,2,47-2171.00,Reinforcing Iron and Rebar Workers
16,9,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
16,9,2,47-2053.00,Terrazzo Workers and Finishers
16,9,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
16,9,2,23-2093.00,"Title Examiners, Abstractors, and Searchers"
16,9,2,35-3031.00,Waiters and Waitresses
16,9,2,51-8031.00,Water and Wastewater Treatment Plant and System Operators
16,9,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
13,14,4,29-1128.00,Exercise Physiologists
13,13,5,29-1129.01,Art Therapists
13,13,3,43-3021.00,Billing and Posting Clerks
13,13,2,47-2041.00,Carpet Installers
13,13,5,19-3033.00,Clinical and Counseling Psychologists
13,13,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
13,11,3,53-6051.01,Aviation Inspectors
13,11,2,43-3011.00,Bill and Account Collectors
13,11,4,15-1231.00,Computer Network Support Specialists
13,11,2,51-9161.00,Computer Numerically Controlled Tool Operators
13,11,2,33-3012.00,Correctional Officers and Jailers
13,11,4,27-3041.00,Editors
13,11,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
13,11,2,43-9041.00,Insurance Claims and Policy Processing Clerks
13,11,3,19-4099.01,Quality Control Analysts
13,11,2,47-2211.00,Sheet Metal Workers
13,11,3,39-5094.00,Skincare Specialists
13,11,2,51-2061.00,Timing Device Assemblers and Adjusters
13,9,3,49-2091.00,Avionics Technicians
13,9,2,41-2011.00,Cashiers
13,9,3,47-4011.00,Construction and Building Inspectors
13,9,3,53-7021.00,Crane and Tower Operators
13,9,3,29-1292.00,Dental Hygienists
13,9,2,39-4021.00,Funeral Attendants
13,9,2,47-3013.00,Helpers--Electricians
13,9,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
13,9,1,51-9123.00,"Painting, Coating, and Decorating Workers"
13,9,1,47-2151.00,Pipelayers
13,9,3,25-2011.00,"Preschool Teachers, Except Special Education"
13,9,2,53-7062.04,Recycling and Reclamation Workers
13,9,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
13,9,4,21-1015.00,Rehabilitation Counselors
13,9,1,47-5051.00,"Rock Splitters, Quarry"
13,9,4,15-1253.00,Software Quality Assurance Analysts and Testers
13,9,3,31-9099.01,Speech-Language Pathology Assistants
13,7,5,25-2059.01,Adapted Physical Education Specialists
13,7,4,27-3011.00,Broadcast Announcers and Radio Disc Jockeys
13,7,2,51-9011.00,Chemical Equipment Operators and Tenders
13,7,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
13,7,2,47-2061.00,Construction Laborers
13,7,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
13,7,1,35-9021.00,Dishwashers
13,7,5,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
13,7,2,51-2022.00,Electrical and Electronic Equipment Assemblers
13,7,2,31-9099.02,Endoscopy Technicians
13,7,1,35-3023.00,Fast Food and Counter Workers
13,7,2,35-2021.00,Food Preparation Workers
13,7,3,19-4013.00,Food Science Technicians
13,7,2,39-3011.00,Gambling Dealers
13,7,4,33-3021.06,Intelligence Analysts
13,7,2,51-4192.00,"Layout Workers, Metal and Plastic"
13,7,2,53-3033.00,Light Truck Drivers
13,7,3,29-2035.00,Magnetic Resonance Imaging Technologists
13,7,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
13,7,2,17-3029.01,Non-Destructive Testing Specialists
13,7,3,31-2012.00,Occupational Therapy Aides
13,7,3,29-2099.05,Ophthalmic Medical Technologists
13,7,5,29-1299.02,Orthoptists
13,7,2,41-2022.00,Parts Salespersons
13,7,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
13,7,2,47-2072.00,Pile Driver Operators
13,7,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
13,7,3,51-5111.00,Prepress Technicians and Workers
13,7,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
13,7,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
13,7,2,51-9141.00,Semiconductor Processing Technicians
13,7,1,51-6051.00,"Sewers, Hand"
13,7,2,53-3053.00,Shuttle Drivers and Chauffeurs
13,7,2,51-3023.00,Slaughterers and Meat Packers
13,7,3,51-8021.00,Stationary Engineers and Boiler Operators
13,7,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
13,7,2,47-2044.00,Tile and Stone Setters
13,7,2,51-9197.00,Tire Builders
13,5,2,49-9051.00,Electrical Power-Line Installers and Repairers
10,11,2,43-9022.00,Word Processors and Typists
10,9,3,49-3052.00,Motorcycle Mechanics
10,7,1,45-2091.00,Agricultural Equipment Operators
10,7,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
10,7,5,23-1022.00,"Arbitrators, Mediators, and Conciliators"
10,7,2,49-3022.00,Automotive Glass Installers and Repairers
10,7,2,43-4051.00,Customer Service Representatives
10,7,2,45-4011.00,Forest and Conservation Workers
10,7,3,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
10,7,3,31-9011.00,Massage Therapists
10,7,3,43-4141.00,New Accounts Clerks
10,7,2,31-1122.00,Personal Care Aides
10,7,2,43-4171.00,Receptionists and Information Clerks
10,7,2,33-9032.00,Security Guards
10,7,2,39-5093.00,Shampooers
10,7,4,43-9111.00,Statistical Assistants
10,5,2,43-5011.00,Cargo and Freight Agents
10,5,4,21-1021.00,"Child, Family, and School Social Workers"
10,5,2,47-5041.00,Continuous Mining Machine Operators
10,5,1,53-7011.00,Conveyor Operators and Tenders
10,5,2,43-4021.00,Correspondence Clerks
10,5,2,33-9091.00,Crossing Guards and Flaggers
10,5,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
10,5,4,13-1041.03,Equal Opportunity Representatives and Officers
10,5,1,47-2043.00,Floor Sanders and Finishers
10,5,3,19-4092.00,Forensic Science Technicians
10,5,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
10,5,2,47-2132.00,"Insulation Workers, Mechanical"
10,5,2,39-5092.00,Manicurists and Pedicurists
10,5,5,21-1013.00,Marriage and Family Therapists
10,5,2,43-6013.00,Medical Secretaries and Administrative Assistants
10,5,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
10,5,3,51-7031.00,"Model Makers, Wood"
10,5,3,31-1131.00,Nursing Assistants
10,5,2,33-3041.00,Parking Enforcement Workers
10,5,2,53-6061.00,Passenger Attendants
10,5,2,31-2022.00,Physical Therapist Aides
10,5,3,29-2053.00,Psychiatric Technicians
10,5,2,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
10,5,2,49-9096.00,Riggers
10,5,2,51-2041.00,Structural Metal Fabricators and Fitters
10,5,5,25-9044.00,"Teaching Assistants, Postsecondary"
10,5,4,27-3042.00,Technical Writers
10,5,2,43-2021.00,Telephone Operators
10,5,3,51-4111.00,Tool and Die Makers
10,5,2,53-7073.00,Wellhead Pumpers
10,Not relevant,3,29-2034.00,Radiologic Technologists and Technicians
6,Not relevant,3,33-3011.00,Bailiffs
6,Not relevant,2,53-3051.00,"Bus Drivers, School"
6,Not relevant,2,53-7061.00,Cleaners of Vehicles and Equipment
6,Not relevant,2,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
6,Not relevant,1,51-9031.00,"Cutters and Trimmers, Hand"
6,Not relevant,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
6,Not relevant,2,51-3092.00,Food Batchmakers
6,Not relevant,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
6,Not relevant,5,29-9092.00,Genetic Counselors
6,Not relevant,2,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
6,Not relevant,4,41-3021.00,Insurance Sales Agents
6,Not relevant,4,27-3091.00,Interpreters and Translators
6,Not relevant,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
6,Not relevant,5,25-1112.00,"Law Teachers, Postsecondary"
6,Not relevant,3,43-6012.00,Legal Secretaries and Administrative Assistants
6,Not relevant,4,27-2042.00,Musicians and Singers
6,Not relevant,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
6,Not relevant,2,53-7064.00,"Packers and Packagers, Hand"
6,Not relevant,2,47-2142.00,Paperhangers
6,Not relevant,3,51-4062.00,"Patternmakers, Metal and Plastic"
6,Not relevant,3,43-3051.00,Payroll and Timekeeping Clerks
6,Not relevant,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
6,Not relevant,2,47-5012.00,"Rotary Drill Operators, Oil and Gas"
6,Not relevant,3,25-3021.00,Self-Enrichment Teachers
6,Not relevant,5,25-2051.00,"Special Education Teachers, Preschool"
6,Not relevant,2,41-9041.00,Telemarketers
6,Not relevant,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
3,Not relevant,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
3,Not relevant,4,25-2021.00,"Elementary School Teachers, Except Special Education"
3,Not relevant,3,43-4061.00,"Eligibility Interviewers, Government Programs"
3,Not relevant,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
3,Not relevant,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
3,Not relevant,1,45-2041.00,"Graders and Sorters, Agricultural Products"
3,Not relevant,1,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
3,Not relevant,4,25-2012.00,"Kindergarten Teachers, Except Special Education"
3,Not relevant,1,37-3011.00,Landscaping and Groundskeeping Workers
3,Not relevant,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
3,Not relevant,5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
3,Not relevant,3,29-2057.00,Ophthalmic Medical Technicians
3,Not relevant,2,43-5052.00,Postal Service Mail Carriers
3,Not relevant,4,25-2057.00,"Special Education Teachers, Middle School"
3,Not relevant,3,25-9043.00,"Teaching Assistants, Special Education"
3,Not relevant,4,27-3043.00,Writers and Authors
0,Not relevant,2,27-2011.00,Actors
0,Not relevant,1,39-3091.00,Amusement and Recreation Attendants
0,Not relevant,2,53-6011.00,Bridge and Lock Tenders
0,Not relevant,2,39-9011.00,Childcare Workers
0,Not relevant,3,27-3092.00,Court Reporters and Simultaneous Captioners
0,Not relevant,3,27-2031.00,Dancers
0,Not relevant,5,25-1123.00,"English Language and Literature Teachers, Postsecondary"
0,Not relevant,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
0,Not relevant,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
0,Not relevant,5,23-1012.00,Judicial Law Clerks
0,Not relevant,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
0,Not relevant,3,31-9094.00,Medical Transcriptionists
0,Not relevant,2,41-9012.00,Models
0,Not relevant,2,39-3021.00,Motion Picture Projectionists
0,Not relevant,2,31-1132.00,Orderlies
0,Not relevant,3,23-2011.00,Paralegals and Legal Assistants
0,Not relevant,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
0,Not relevant,4,43-9081.00,Proofreaders and Copy Markers
0,Not relevant,2,53-7081.00,Refuse and Recyclable Material Collectors
0,Not relevant,5,19-3034.00,School Psychologists
0,Not relevant,5,29-1127.00,Speech-Language Pathologists
0,Not relevant,4,25-3031.00,"Substitute Teachers, Short-Term"
0,Not relevant,2,43-2011.00,"Switchboard Operators, Including Answering Service"
0,Not relevant,2,47-2082.00,Tapers
0,Not relevant,3,39-7011.00,Tour Guides and Escorts
0,Not relevant,3,25-3041.00,Tutors
0,Not relevant,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
0,Not relevant,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
